taille,desordre,typeDesordre,algo,accesses,comparisons,swaps,timeNano
75000,75,4,CountingSort,225001,0,0,3853646
75000,75,4,QuickSort,4592820,2080704,787280,22584961
75000,75,4,InsertionSort,2146250910,715416970,0,628320608
75000,75,4,BubbleSort,8130687578,2634659847,715341971,4910334611
75000,75,4,MergeSort,2437856,996734,0,18042114
75000,90,1,CountingSort,225001,0,0,3335611
75000,90,1,QuickSort,5066783,2258306,886030,17777895
75000,90,1,InsertionSort,3708815890,1236271960,0,1086978003
75000,90,1,BubbleSort,10569155602,2812183869,1236196966,6811802015
75000,90,1,MergeSort,2437856,1120403,0,18508939
75000,90,2,CountingSort,225001,0,0,3366742
75000,90,2,QuickSort,5305219,2385490,923263,17278895
75000,90,2,InsertionSort,3093049836,1031016608,0,912057769
75000,90,2,BubbleSort,9687499954,2781866747,1030941615,5071486267
75000,90,2,MergeSort,2437856,1057623,0,17996496
75000,90,3,CountingSort,225001,0,0,3567631
75000,90,3,QuickSort,4492218,2098884,747858,24231564
75000,90,3,InsertionSort,3086673522,1028891174,0,747559171
75000,90,3,BubbleSort,9679622394,2782178847,1028816175,5078172913
75000,90,3,MergeSort,2437856,1069374,0,18924137
75000,90,4,CountingSort,225001,0,0,3269624
75000,90,4,QuickSort,5005240,2209342,881988,19048556
75000,90,4,InsertionSort,3085479141,1028493047,0,900884052
75000,90,4,BubbleSort,9668682510,2777505159,1028418048,6013110993
75000,90,4,MergeSort,2437856,1080853,0,19327831
75000,100,1,CountingSort,225001,0,0,3641153
75000,100,1,QuickSort,4826601,2167899,836182,22545787
75000,100,1,InsertionSort,3805967185,1268655723,0,1112295426
75000,100,1,BubbleSort,10699055646,2812366359,1268580732,6744313242
75000,100,1,MergeSort,2437856,1120916,0,18720451
75000,100,2,CountingSort,225001,0,0,3328746
75000,100,2,QuickSort,4700129,2143289,802373,15905643
75000,100,2,InsertionSort,3822445224,1274148402,0,1117198015
75000,100,2,BubbleSort,10721020178,2812363265,1274073412,6472721249
75000,100,2,MergeSort,2437856,1120972,0,18474999
75000,100,3,CountingSort,225001,0,0,3715446
75000,100,3,QuickSort,4878584,2208773,839864,22759563
75000,100,3,InsertionSort,3807071662,1269023886,0,923546964
75000,100,3,BubbleSort,10700713750,2812459097,1268948889,6884616666
75000,100,3,MergeSort,2437856,1121077,0,18669915
75000,100,4,CountingSort,225001,0,0,3390888
75000,100,4,QuickSort,4743959,2127419,822181,23412709
75000,100,4,InsertionSort,3820212787,1273404261,0,1116021545
75000,100,4,BubbleSort,10718215650,2812449297,1273329264,6746618828
75000,100,4,MergeSort,2437856,1120786,0,18543163
