taille;desordre;typeDesordre;algo;accesses;comparisons;swaps;timeNano
100;0;1;BubbleSort;198;99;0;9820
100;0;1;MergeSort;1344;356;0;15740
100;0;1;CountingSort;301;0;0;16390
100;0;1;QuickSort;2122;805;375;9350
100;0;1;InsertionSort;297;99;0;10591
100;0;1;BubbleSort;198;99;0;9910
100;0;1;MergeSort;1344;356;0;24220
100;0;1;CountingSort;301;0;0;14940
100;0;1;QuickSort;2618;983;474;9780
100;0;1;InsertionSort;297;99;0;9760
100;0;1;BubbleSort;198;99;0;12000
100;0;1;MergeSort;1344;356;0;17400
100;0;1;CountingSort;301;0;0;15240
100;0;1;QuickSort;2424;879;449;8260
100;0;1;InsertionSort;297;99;0;11120
100;0;1;BubbleSort;198;99;0;7910
100;0;1;MergeSort;1344;356;0;20760
100;0;1;CountingSort;301;0;0;16330
100;0;1;QuickSort;2326;925;399;12850
100;0;1;InsertionSort;297;99;0;11840
100;0;1;BubbleSort;198;99;0;10520
100;0;1;MergeSort;1344;356;0;17900
100;0;1;CountingSort;301;0;0;15160
100;0;1;QuickSort;2276;902;392;10020
100;0;1;InsertionSort;297;99;0;9580
100;0;1;BubbleSort;198;99;0;8770
100;0;1;MergeSort;1344;356;0;15180
100;0;1;CountingSort;301;0;0;12520
100;0;1;QuickSort;2406;942;419;10620
100;0;1;InsertionSort;297;99;0;9690
100;0;1;BubbleSort;198;99;0;11470
100;0;1;MergeSort;1344;356;0;17680
100;0;1;CountingSort;301;0;0;16590
100;0;1;QuickSort;2331;888;414;11170
100;0;1;InsertionSort;297;99;0;9450
100;0;1;BubbleSort;198;99;0;9490
100;0;1;MergeSort;1344;356;0;12500
100;0;1;CountingSort;301;0;0;1409545
100;0;1;QuickSort;2812;1129;492;7990
100;0;1;InsertionSort;297;99;0;9710
100;0;1;BubbleSort;198;99;0;9370
100;0;1;MergeSort;1344;356;0;14840
100;0;1;CountingSort;301;0;0;16030
100;0;1;QuickSort;2664;1038;480;9510
100;0;1;InsertionSort;297;99;0;9500
100;0;1;BubbleSort;198;99;0;13270
100;0;1;MergeSort;1344;356;0;20451
100;0;1;CountingSort;301;0;0;19081
100;0;1;QuickSort;2242;841;399;8710
100;0;1;InsertionSort;297;99;0;9690
100;0;1;BubbleSort;198;99;0;10540
100;0;1;MergeSort;1344;356;0;14960
100;0;1;CountingSort;301;0;0;34060
100;0;1;QuickSort;2652;963;496;26410
100;0;1;InsertionSort;297;99;0;7910
100;0;1;BubbleSort;198;99;0;8540
100;0;1;MergeSort;1344;356;0;17590
100;0;1;CountingSort;301;0;0;14580
100;0;1;QuickSort;2964;1056;570;9350
100;0;1;InsertionSort;297;99;0;9290
100;0;1;BubbleSort;198;99;0;8310
100;0;1;MergeSort;1344;356;0;18370
100;0;1;CountingSort;301;0;0;11530
100;0;1;QuickSort;2473;961;443;8710
100;0;1;InsertionSort;297;99;0;9160
100;0;1;BubbleSort;198;99;0;6750
100;0;1;MergeSort;1344;356;0;10680
100;0;1;CountingSort;301;0;0;14840
100;0;1;QuickSort;2688;1011;489;9520
100;0;1;InsertionSort;297;99;0;11370
100;0;1;BubbleSort;198;99;0;7900
100;0;1;MergeSort;1344;356;0;13690
100;0;1;CountingSort;301;0;0;12710
100;0;1;QuickSort;2369;947;409;8790
100;0;1;InsertionSort;297;99;0;10960
100;0;1;BubbleSort;198;99;0;10350
100;0;1;MergeSort;1344;356;0;10210
100;0;1;CountingSort;301;0;0;13340
100;0;1;QuickSort;2206;895;372;10120
100;0;1;InsertionSort;297;99;0;9040
100;0;1;BubbleSort;198;99;0;7840
100;0;1;MergeSort;1344;356;0;25230
100;0;1;CountingSort;301;0;0;14190
100;0;1;QuickSort;2292;846;418;8050
100;0;1;InsertionSort;297;99;0;9420
100;0;1;BubbleSort;198;99;0;8880
100;0;1;MergeSort;1344;356;0;13570
100;0;1;CountingSort;301;0;0;13840
100;0;1;QuickSort;2306;863;418;8290
100;0;1;InsertionSort;297;99;0;7910
100;0;1;BubbleSort;198;99;0;7890
100;0;1;MergeSort;1344;356;0;13120
100;0;1;CountingSort;301;0;0;22690
100;0;1;QuickSort;2435;917;437;10320
100;0;1;InsertionSort;297;99;0;10900
100;0;1;BubbleSort;198;99;0;5510
100;0;1;MergeSort;1344;356;0;20760
100;0;1;CountingSort;301;0;0;16100
100;0;1;QuickSort;2865;1080;528;11450
100;0;1;InsertionSort;297;99;0;9490
100;0;1;BubbleSort;198;99;0;7021
100;0;1;MergeSort;1344;356;0;7200
100;0;1;CountingSort;301;0;0;21470
100;0;1;QuickSort;2914;1135;526;10050
100;0;1;InsertionSort;297;99;0;9190
100;0;1;BubbleSort;198;99;0;9230
100;0;1;MergeSort;1344;356;0;17800
100;0;1;CountingSort;301;0;0;16930
100;0;1;QuickSort;2352;912;415;8430
100;0;1;InsertionSort;297;99;0;9200
100;0;1;BubbleSort;198;99;0;7940
100;0;1;MergeSort;1344;356;0;18160
100;0;1;CountingSort;301;0;0;16620
100;0;1;QuickSort;2854;1147;499;12110
100;0;1;InsertionSort;297;99;0;10120
100;0;1;BubbleSort;198;99;0;8500
100;0;1;MergeSort;1344;356;0;10040
100;0;1;CountingSort;301;0;0;16470
100;0;1;QuickSort;3367;1279;628;52860
100;0;1;InsertionSort;297;99;0;11010
100;0;1;BubbleSort;198;99;0;8480
100;0;1;MergeSort;1344;356;0;25440
100;0;1;CountingSort;301;0;0;17270
100;0;1;QuickSort;2520;951;457;8960
100;0;1;InsertionSort;297;99;0;14730
100;0;1;BubbleSort;198;99;0;11450
100;0;1;MergeSort;1344;356;0;10510
100;0;1;CountingSort;301;0;0;15780
100;0;1;QuickSort;2592;993;469;9260
100;0;1;InsertionSort;297;99;0;7940
100;0;1;BubbleSort;198;99;0;7930
100;0;1;MergeSort;1344;356;0;11490
100;0;1;CountingSort;301;0;0;17510
100;0;1;QuickSort;2894;1070;543;11100
100;0;1;InsertionSort;297;99;0;7610
100;0;1;BubbleSort;198;99;0;8001
100;0;1;MergeSort;1344;356;0;9710
100;0;1;CountingSort;301;0;0;14190
100;0;1;QuickSort;2578;979;467;9060
100;0;1;InsertionSort;297;99;0;9710
100;0;1;BubbleSort;198;99;0;6800
100;0;1;MergeSort;1344;356;0;8550
100;0;1;CountingSort;301;0;0;40290
100;0;1;QuickSort;2531;941;463;73210
100;0;1;InsertionSort;297;99;0;12740
100;0;1;BubbleSort;198;99;0;11280
100;0;1;MergeSort;1344;356;0;10330
100;0;1;CountingSort;301;0;0;18380
100;0;1;QuickSort;2443;883;453;57640
100;0;1;InsertionSort;297;99;0;9030
100;0;1;BubbleSort;198;99;0;6810
100;0;1;MergeSort;1344;356;0;12050
100;0;1;CountingSort;301;0;0;15730
100;0;1;QuickSort;2463;921;448;52690
100;0;1;InsertionSort;297;99;0;10920
100;0;1;BubbleSort;198;99;0;9880
100;0;1;MergeSort;1344;356;0;16891
100;0;1;CountingSort;301;0;0;18600
100;0;1;QuickSort;2522;941;461;53591
100;0;1;InsertionSort;297;99;0;10700
100;0;1;BubbleSort;198;99;0;6830
100;0;1;MergeSort;1344;356;0;16430
100;0;1;CountingSort;301;0;0;16950
100;0;1;QuickSort;2704;997;506;54250
100;0;1;InsertionSort;297;99;0;10910
100;0;1;BubbleSort;198;99;0;6040
100;0;1;MergeSort;1344;356;0;10450
100;0;1;CountingSort;301;0;0;16020
100;0;1;QuickSort;2234;875;389;50700
100;0;1;InsertionSort;297;99;0;10370
100;0;1;BubbleSort;198;99;0;7480
100;0;1;MergeSort;1344;356;0;9870
100;0;1;CountingSort;301;0;0;16650
100;0;1;QuickSort;2617;1066;451;48340
100;0;1;InsertionSort;297;99;0;11731
100;0;1;BubbleSort;198;99;0;10330
100;0;1;MergeSort;1344;356;0;10320
100;0;1;CountingSort;301;0;0;16070
100;0;1;QuickSort;2520;1014;434;61081
100;0;1;InsertionSort;297;99;0;9480
100;0;1;BubbleSort;198;99;0;5530
100;0;1;MergeSort;1344;356;0;11890
100;0;1;CountingSort;301;0;0;20221
100;0;1;QuickSort;2142;843;366;48040
100;0;1;InsertionSort;297;99;0;9550
100;0;1;BubbleSort;198;99;0;9770
100;0;1;MergeSort;1344;356;0;11560
100;0;1;CountingSort;301;0;0;16750
100;0;1;QuickSort;2073;831;350;51130
100;0;1;InsertionSort;297;99;0;9950
100;0;1;BubbleSort;198;99;0;6800
100;0;1;MergeSort;1344;356;0;10460
100;0;1;CountingSort;301;0;0;22940
100;0;1;QuickSort;2408;905;434;76460
100;0;1;InsertionSort;297;99;0;9880
100;0;1;BubbleSort;198;99;0;6050
100;0;1;MergeSort;1344;356;0;10000
100;0;1;CountingSort;301;0;0;15220
100;0;1;QuickSort;2402;905;431;53450
100;0;1;InsertionSort;297;99;0;10670
100;0;1;BubbleSort;198;99;0;12780
100;0;1;MergeSort;1344;356;0;12670
100;0;1;CountingSort;301;0;0;13450
100;0;1;QuickSort;2291;857;415;49270
100;0;1;InsertionSort;297;99;0;10250
100;0;1;BubbleSort;198;99;0;10990
100;0;1;MergeSort;1344;356;0;11650
100;0;1;CountingSort;301;0;0;16740
100;0;1;QuickSort;2855;1061;533;61040
100;0;1;InsertionSort;297;99;0;10470
100;0;1;BubbleSort;198;99;0;9770
100;0;1;MergeSort;1344;356;0;13300
100;0;1;CountingSort;301;0;0;19070
100;0;1;QuickSort;2468;905;452;52390
100;0;1;InsertionSort;297;99;0;9930
100;0;1;BubbleSort;198;99;0;7010
100;0;1;MergeSort;1344;356;0;9660
100;0;1;CountingSort;301;0;0;16340
100;0;1;QuickSort;2586;1017;456;57240
100;0;1;InsertionSort;297;99;0;9780
100;0;1;BubbleSort;198;99;0;7520
100;0;1;MergeSort;1344;356;0;9440
100;0;1;CountingSort;301;0;0;16750
100;0;1;QuickSort;2613;969;481;53370
100;0;1;InsertionSort;297;99;0;9820
100;0;1;BubbleSort;198;99;0;7090
100;0;1;MergeSort;1344;356;0;10700
100;0;1;CountingSort;301;0;0;21460
100;0;1;QuickSort;2504;917;462;51310
100;0;1;InsertionSort;297;99;0;11550
100;0;1;BubbleSort;198;99;0;12850
100;0;1;MergeSort;1344;356;0;12130
100;0;1;CountingSort;301;0;0;23160
100;0;1;QuickSort;2482;997;433;66740
100;0;1;InsertionSort;297;99;0;10140
100;0;1;BubbleSort;198;99;0;8340
100;0;1;MergeSort;1344;356;0;13390
100;0;1;CountingSort;301;0;0;13970
100;0;1;QuickSort;2418;915;430;53561
100;0;1;InsertionSort;297;99;0;9380
100;0;1;BubbleSort;198;99;0;10160
100;0;1;MergeSort;1344;356;0;8390
100;0;1;CountingSort;301;0;0;16030
100;0;1;QuickSort;2491;916;460;61810
100;0;1;InsertionSort;297;99;0;9130
100;0;1;BubbleSort;198;99;0;8150
100;0;1;MergeSort;1344;356;0;12930
100;0;1;CountingSort;301;0;0;17240
100;0;1;QuickSort;2342;914;411;71950
100;0;1;InsertionSort;297;99;0;8070
100;0;1;BubbleSort;198;99;0;7740
100;0;1;MergeSort;1344;356;0;11330
100;0;1;CountingSort;301;0;0;16880
100;0;1;QuickSort;2531;965;453;131481
100;0;1;InsertionSort;297;99;0;9820
100;0;1;BubbleSort;198;99;0;7060
100;0;1;MergeSort;1344;356;0;10430
100;0;1;CountingSort;301;0;0;26560
100;0;1;QuickSort;2506;976;444;57950
100;0;1;InsertionSort;297;99;0;10120
100;0;1;BubbleSort;198;99;0;8700
100;0;1;MergeSort;1344;356;0;15700
100;0;1;CountingSort;301;0;0;15540
100;0;1;QuickSort;2615;971;482;66870
100;0;1;InsertionSort;297;99;0;9610
100;0;1;BubbleSort;198;99;0;7600
100;0;1;MergeSort;1344;356;0;9060
100;0;1;CountingSort;301;0;0;14250
100;0;1;QuickSort;2360;938;406;58660
100;0;1;InsertionSort;297;99;0;10070
100;0;1;BubbleSort;198;99;0;8220
100;0;1;MergeSort;1344;356;0;12560
100;0;1;CountingSort;301;0;0;18340
100;0;1;QuickSort;2896;1090;537;48470
100;0;1;InsertionSort;297;99;0;9540
100;0;1;BubbleSort;198;99;0;11210
100;0;1;MergeSort;1344;356;0;8781
100;0;1;CountingSort;301;0;0;13470
100;0;1;QuickSort;2886;1101;533;47210
100;0;1;InsertionSort;297;99;0;8860
100;0;1;BubbleSort;198;99;0;10520
100;0;1;MergeSort;1344;356;0;9160
100;0;1;CountingSort;301;0;0;13870
100;0;1;QuickSort;2721;1017;500;56121
100;0;1;InsertionSort;297;99;0;7490
100;0;1;BubbleSort;198;99;0;8630
100;0;1;MergeSort;1344;356;0;8820
100;0;1;CountingSort;301;0;0;15310
100;0;1;QuickSort;2151;828;374;21240
100;0;1;InsertionSort;297;99;0;10820
100;0;1;BubbleSort;198;99;0;9330
100;0;1;MergeSort;1344;356;0;14860
100;0;1;CountingSort;301;0;0;13080
100;0;1;QuickSort;2961;1164;533;3790
100;0;1;InsertionSort;297;99;0;11050
100;0;1;BubbleSort;198;99;0;8320
100;0;1;MergeSort;1344;356;0;8670
100;0;1;CountingSort;301;0;0;17750
100;0;1;QuickSort;2294;905;397;4710
100;0;1;InsertionSort;297;99;0;12710
100;0;1;BubbleSort;198;99;0;8990
100;0;1;MergeSort;1344;356;0;13410
100;0;1;CountingSort;301;0;0;16280
100;0;1;QuickSort;2590;1096;434;3760
100;0;1;InsertionSort;297;99;0;13140
100;0;1;BubbleSort;198;99;0;8010
100;0;1;MergeSort;1344;356;0;13630
100;0;1;CountingSort;301;0;0;13610
100;0;1;QuickSort;2378;986;395;4020
100;0;1;InsertionSort;297;99;0;11080
100;0;1;BubbleSort;198;99;0;9250
100;0;1;MergeSort;1344;356;0;9890
100;0;1;CountingSort;301;0;0;19130
100;0;1;QuickSort;2309;869;412;3550
100;0;1;InsertionSort;297;99;0;9580
100;0;1;BubbleSort;198;99;0;11010
100;0;1;MergeSort;1344;356;0;11550
100;0;1;CountingSort;301;0;0;21840
100;0;1;QuickSort;2803;1045;519;4480
100;0;1;InsertionSort;297;99;0;12350
100;0;1;BubbleSort;198;99;0;6570
100;0;1;MergeSort;1344;356;0;22140
100;0;1;CountingSort;301;0;0;13060
100;0;1;QuickSort;2101;841;351;3530
100;0;1;InsertionSort;297;99;0;11110
100;0;1;BubbleSort;198;99;0;10290
100;0;1;MergeSort;1344;356;0;13850
100;0;1;CountingSort;301;0;0;14280
100;0;1;QuickSort;2442;921;442;4660
100;0;1;InsertionSort;297;99;0;9850
100;0;1;BubbleSort;198;99;0;12950
100;0;1;MergeSort;1344;356;0;8290
100;0;1;CountingSort;301;0;0;13690
100;0;1;QuickSort;2423;899;441;3240
100;0;1;InsertionSort;297;99;0;7550
100;0;1;BubbleSort;198;99;0;7580
100;0;1;MergeSort;1344;356;0;10720
100;0;1;CountingSort;301;0;0;15240
100;0;1;QuickSort;2322;891;414;4090
100;0;1;InsertionSort;297;99;0;7630
100;0;1;BubbleSort;198;99;0;7180
100;0;1;MergeSort;1344;356;0;8440
100;0;1;CountingSort;301;0;0;12940
100;0;1;QuickSort;2384;920;423;3740
100;0;1;InsertionSort;297;99;0;7450
100;0;1;BubbleSort;198;99;0;5590
100;0;1;MergeSort;1344;356;0;9810
100;0;1;CountingSort;301;0;0;12960
100;0;1;QuickSort;2393;908;433;3100
100;0;1;InsertionSort;297;99;0;10340
100;0;1;BubbleSort;198;99;0;9350
100;0;1;MergeSort;1344;356;0;10030
100;0;1;CountingSort;301;0;0;14430
100;0;1;QuickSort;2347;910;413;3010
100;0;1;InsertionSort;297;99;0;9770
100;0;1;BubbleSort;198;99;0;5690
100;0;1;MergeSort;1344;356;0;13210
100;0;1;CountingSort;301;0;0;14340
100;0;1;QuickSort;3052;1159;564;4180
100;0;1;InsertionSort;297;99;0;8250
100;0;1;BubbleSort;198;99;0;7290
100;0;1;MergeSort;1344;356;0;16150
100;0;1;CountingSort;301;0;0;14820
100;0;1;QuickSort;2255;893;391;3560
100;0;1;InsertionSort;297;99;0;9390
100;0;1;BubbleSort;198;99;0;10090
100;0;1;MergeSort;1344;356;0;10940
100;0;1;CountingSort;301;0;0;16260
100;0;1;QuickSort;2413;886;444;3630
100;0;1;InsertionSort;297;99;0;9580
100;0;1;BubbleSort;198;99;0;8620
100;0;1;MergeSort;1344;356;0;9230
100;0;1;CountingSort;301;0;0;16150
100;0;1;QuickSort;2479;970;438;3930
100;0;1;InsertionSort;297;99;0;10850
100;0;1;BubbleSort;198;99;0;6800
100;0;1;MergeSort;1344;356;0;9910
100;0;1;CountingSort;301;0;0;17600
100;0;1;QuickSort;2365;937;413;3580
100;0;1;InsertionSort;297;99;0;10500
100;0;1;BubbleSort;198;99;0;9670
100;0;1;MergeSort;1344;356;0;9670
100;0;1;CountingSort;301;0;0;16370
100;0;1;QuickSort;2546;947;468;3350
100;0;1;InsertionSort;297;99;0;10990
100;0;1;BubbleSort;198;99;0;18900
100;0;1;MergeSort;1344;356;0;17200
100;0;1;CountingSort;301;0;0;18340
100;0;1;QuickSort;3086;1133;590;3250
100;0;1;InsertionSort;297;99;0;9190
100;0;1;BubbleSort;198;99;0;9060
100;0;1;MergeSort;1344;356;0;12290
100;0;1;CountingSort;301;0;0;18140
100;0;1;QuickSort;3366;1290;623;3830
100;0;1;InsertionSort;297;99;0;9841
100;0;1;BubbleSort;198;99;0;7960
100;0;1;MergeSort;1344;356;0;13180
100;0;1;CountingSort;301;0;0;12950
100;0;1;QuickSort;2791;1111;492;4970
100;0;1;InsertionSort;297;99;0;7741
100;0;1;BubbleSort;198;99;0;7510
100;0;1;MergeSort;1344;356;0;14670
100;0;1;CountingSort;301;0;0;17020
100;0;1;QuickSort;2761;1036;511;3120
100;0;1;InsertionSort;297;99;0;8720
100;0;1;BubbleSort;198;99;0;5620
100;0;1;MergeSort;1344;356;0;10270
100;0;1;CountingSort;301;0;0;17030
100;0;1;QuickSort;2161;874;364;2990
100;0;1;InsertionSort;297;99;0;9590
100;0;1;BubbleSort;198;99;0;7240
100;0;1;MergeSort;1344;356;0;14180
100;0;1;CountingSort;301;0;0;16990
100;0;1;QuickSort;2774;1052;508;3080
100;0;1;InsertionSort;297;99;0;7520
100;0;1;BubbleSort;198;99;0;7060
100;0;1;MergeSort;1344;356;0;10910
100;0;2;CountingSort;301;0;0;21660
100;0;2;QuickSort;2706;978;509;175301
100;0;2;InsertionSort;297;99;0;26370
100;0;2;BubbleSort;198;99;0;14460
100;0;2;MergeSort;1344;356;0;90190
100;0;2;CountingSort;301;0;0;16390
100;0;2;QuickSort;2442;921;437;105260
100;0;2;InsertionSort;297;99;0;11360
100;0;2;BubbleSort;198;99;0;6820
100;0;2;MergeSort;1344;356;0;86691
100;0;2;CountingSort;301;0;0;20150
100;0;2;QuickSort;2479;982;431;110270
100;0;2;InsertionSort;297;99;0;10660
100;0;2;BubbleSort;198;99;0;10980
100;0;2;MergeSort;1344;356;0;111840
100;0;2;CountingSort;301;0;0;14950
100;0;2;QuickSort;2823;1104;510;103231
100;0;2;InsertionSort;297;99;0;13940
100;0;2;BubbleSort;198;99;0;10201
100;0;2;MergeSort;1344;356;0;65100
100;0;2;CountingSort;301;0;0;14660
100;0;2;QuickSort;2245;982;357;101190
100;0;2;InsertionSort;297;99;0;9950
100;0;2;BubbleSort;198;99;0;7130
100;0;2;MergeSort;1344;356;0;20870
100;0;2;CountingSort;301;0;0;15630
100;0;2;QuickSort;2719;1039;496;124261
100;0;2;InsertionSort;297;99;0;11491
100;0;2;BubbleSort;198;99;0;9720
100;0;2;MergeSort;1344;356;0;17240
100;0;2;CountingSort;301;0;0;15400
100;0;2;QuickSort;2701;1045;481;32520
100;0;2;InsertionSort;297;99;0;13120
100;0;2;BubbleSort;198;99;0;9300
100;0;2;MergeSort;1344;356;0;19470
100;0;2;CountingSort;301;0;0;16650
100;0;2;QuickSort;2582;1052;449;30830
100;0;2;InsertionSort;297;99;0;9800
100;0;2;BubbleSort;198;99;0;8680
100;0;2;MergeSort;1344;356;0;31070
100;0;2;CountingSort;301;0;0;14310
100;0;2;QuickSort;2451;993;420;22540
100;0;2;InsertionSort;297;99;0;13190
100;0;2;BubbleSort;198;99;0;12840
100;0;2;MergeSort;1344;356;0;37910
100;0;2;CountingSort;301;0;0;18700
100;0;2;QuickSort;2524;937;461;23500
100;0;2;InsertionSort;297;99;0;9300
100;0;2;BubbleSort;198;99;0;9170
100;0;2;MergeSort;1344;356;0;20980
100;0;2;CountingSort;301;0;0;17450
100;0;2;QuickSort;2568;939;478;30350
100;0;2;InsertionSort;297;99;0;20560
100;0;2;BubbleSort;198;99;0;11350
100;0;2;MergeSort;1344;356;0;17430
100;0;2;CountingSort;301;0;0;16630
100;0;2;QuickSort;2660;995;490;13660
100;0;2;InsertionSort;297;99;0;14250
100;0;2;BubbleSort;198;99;0;9030
100;0;2;MergeSort;1344;356;0;30800
100;0;2;CountingSort;301;0;0;16590
100;0;2;QuickSort;2398;949;417;19190
100;0;2;InsertionSort;297;99;0;11690
100;0;2;BubbleSort;198;99;0;12270
100;0;2;MergeSort;1344;356;0;17011
100;0;2;CountingSort;301;0;0;14830
100;0;2;QuickSort;2962;1105;552;31580
100;0;2;InsertionSort;297;99;0;14350
100;0;2;BubbleSort;198;99;0;6470
100;0;2;MergeSort;1344;356;0;16700
100;0;2;CountingSort;301;0;0;14680
100;0;2;QuickSort;2464;922;449;10540
100;0;2;InsertionSort;297;99;0;9760
100;0;2;BubbleSort;198;99;0;5590
100;0;2;MergeSort;1344;356;0;23570
100;0;2;CountingSort;301;0;0;21120
100;0;2;QuickSort;2631;1011;474;9100
100;0;2;InsertionSort;297;99;0;9710
100;0;2;BubbleSort;198;99;0;9420
100;0;2;MergeSort;1344;356;0;22970
100;0;2;CountingSort;301;0;0;14790
100;0;2;QuickSort;2811;1071;512;9970
100;0;2;InsertionSort;297;99;0;11970
100;0;2;BubbleSort;198;99;0;9460
100;0;2;MergeSort;1344;356;0;16820
100;0;2;CountingSort;301;0;0;15800
100;0;2;QuickSort;2321;857;422;10080
100;0;2;InsertionSort;297;99;0;9760
100;0;2;BubbleSort;198;99;0;9900
100;0;2;MergeSort;1344;356;0;18170
100;0;2;CountingSort;301;0;0;15100
100;0;2;QuickSort;2271;855;408;8110
100;0;2;InsertionSort;297;99;0;9551
100;0;2;BubbleSort;198;99;0;6700
100;0;2;MergeSort;1344;356;0;19130
100;0;2;CountingSort;301;0;0;14240
100;0;2;QuickSort;2365;883;428;8820
100;0;2;InsertionSort;297;99;0;9440
100;0;2;BubbleSort;198;99;0;7650
100;0;2;MergeSort;1344;356;0;26160
100;0;2;CountingSort;301;0;0;18580
100;0;2;QuickSort;2306;854;416;9690
100;0;2;InsertionSort;297;99;0;11990
100;0;2;BubbleSort;198;99;0;12141
100;0;2;MergeSort;1344;356;0;17460
100;0;2;CountingSort;301;0;0;14760
100;0;2;QuickSort;2386;904;426;9570
100;0;2;InsertionSort;297;99;0;9330
100;0;2;BubbleSort;198;99;0;6620
100;0;2;MergeSort;1344;356;0;17050
100;0;2;CountingSort;301;0;0;15540
100;0;2;QuickSort;2853;1080;527;9560
100;0;2;InsertionSort;297;99;0;9060
100;0;2;BubbleSort;198;99;0;7400
100;0;2;MergeSort;1344;356;0;26121
100;0;2;CountingSort;301;0;0;16020
100;0;2;QuickSort;2554;1033;438;7970
100;0;2;InsertionSort;297;99;0;12400
100;0;2;BubbleSort;198;99;0;7300
100;0;2;MergeSort;1344;356;0;14640
100;0;2;CountingSort;301;0;0;12100
100;0;2;QuickSort;2562;924;477;8680
100;0;2;InsertionSort;297;99;0;9540
100;0;2;BubbleSort;198;99;0;9340
100;0;2;MergeSort;1344;356;0;1260564
100;0;2;CountingSort;301;0;0;13720
100;0;2;QuickSort;2905;1156;519;10310
100;0;2;InsertionSort;297;99;0;8590
100;0;2;BubbleSort;198;99;0;5640
100;0;2;MergeSort;1344;356;0;13280
100;0;2;CountingSort;301;0;0;12020
100;0;2;QuickSort;2321;893;411;22070
100;0;2;InsertionSort;297;99;0;8060
100;0;2;BubbleSort;198;99;0;10880
100;0;2;MergeSort;1344;356;0;14510
100;0;2;CountingSort;301;0;0;11571
