taille;desordre;typeDesordre;algo;accesses;comparisons;swaps;timeNano
1000;0;1;BubbleSort;1998;999;0;72850
1000;0;1;MergeSort;19952;5044;0;59110
1000;0;1;CountingSort;3001;0;0;93421
1000;0;1;QuickSort;37145;15794;6456;72421
1000;0;1;InsertionSort;2997;999;0;80710
1000;0;1;BubbleSort;1998;999;0;62150
1000;0;1;MergeSort;19952;5044;0;90130
1000;0;1;CountingSort;3001;0;0;18760
1000;0;1;QuickSort;39345;16695;6870;38160
1000;0;1;InsertionSort;2997;999;0;96310
1000;0;1;BubbleSort;1998;999;0;87090
1000;0;1;MergeSort;19952;5044;0;63791
1000;0;1;CountingSort;3001;0;0;27000
1000;0;1;QuickSort;40278;16815;7156;26921
1000;0;1;InsertionSort;2997;999;0;72500
1000;0;1;BubbleSort;1998;999;0;52880
1000;0;1;MergeSort;19952;5044;0;71110
1000;0;1;CountingSort;3001;0;0;16390
1000;0;1;QuickSort;36961;15595;6457;26610
1000;0;1;InsertionSort;2997;999;0;93191
1000;0;1;BubbleSort;1998;999;0;51561
1000;0;1;MergeSort;19952;5044;0;55980
1000;0;1;CountingSort;3001;0;0;17410
1000;0;1;QuickSort;41060;17135;7314;36541
1000;0;1;InsertionSort;2997;999;0;122920
1000;0;1;BubbleSort;1998;999;0;99330
1000;0;1;MergeSort;19952;5044;0;120430
1000;0;1;CountingSort;3001;0;0;25010
1000;0;1;QuickSort;41642;17843;7273;32460
1000;0;1;InsertionSort;2997;999;0;117541
1000;0;1;BubbleSort;1998;999;0;96441
1000;0;1;MergeSort;19952;5044;0;68610
1000;0;1;CountingSort;3001;0;0;17730
1000;0;1;QuickSort;39459;16380;7025;136260
1000;0;1;InsertionSort;2997;999;0;80050
1000;0;1;BubbleSort;1998;999;0;51290
1000;0;1;MergeSort;19952;5044;0;1172993
1000;0;1;CountingSort;3001;0;0;24930
1000;0;1;QuickSort;36708;15753;6329;89860
1000;0;1;InsertionSort;2997;999;0;78860
1000;0;1;BubbleSort;1998;999;0;55700
1000;0;1;MergeSort;19952;5044;0;65320
1000;0;1;CountingSort;3001;0;0;21400
1000;0;1;QuickSort;37262;16385;6289;27970
1000;0;1;InsertionSort;2997;999;0;105240
1000;0;1;BubbleSort;1998;999;0;88120
1000;0;1;MergeSort;19952;5044;0;25940
1000;0;1;CountingSort;3001;0;0;16040
1000;0;1;QuickSort;40956;17982;6993;30430
1000;0;1;InsertionSort;2997;999;0;95811
1000;0;1;BubbleSort;1998;999;0;50010
1000;0;1;MergeSort;19952;5044;0;36090
1000;0;1;CountingSort;3001;0;0;16020
1000;0;1;QuickSort;41238;17556;7226;41240
1000;0;1;InsertionSort;2997;999;0;88680
1000;0;1;BubbleSort;1998;999;0;86390
1000;0;1;MergeSort;19952;5044;0;47100
1000;0;1;CountingSort;3001;0;0;14570
1000;0;1;QuickSort;34335;15027;5773;53140
1000;0;1;InsertionSort;2997;999;0;87110
1000;0;1;BubbleSort;1998;999;0;67260
1000;0;1;MergeSort;19952;5044;0;58850
1000;0;1;CountingSort;3001;0;0;16070
1000;0;1;QuickSort;42016;18331;7237;28290
1000;0;1;InsertionSort;2997;999;0;83400
1000;0;1;BubbleSort;1998;999;0;89081
1000;0;1;MergeSort;19952;5044;0;29861
1000;0;1;CountingSort;3001;0;0;17290
1000;0;1;QuickSort;44963;18719;8083;45220
1000;0;1;InsertionSort;2997;999;0;102541
1000;0;1;BubbleSort;1998;999;0;62471
1000;0;1;MergeSort;19952;5044;0;44671
1000;0;1;CountingSort;3001;0;0;17030
1000;0;1;QuickSort;37544;16037;6501;28010
1000;0;1;InsertionSort;2997;999;0;106980
1000;0;1;BubbleSort;1998;999;0;126481
1000;0;1;MergeSort;19952;5044;0;92281
1000;0;1;CountingSort;3001;0;0;17290
1000;0;1;QuickSort;36933;15486;6480;27370
1000;0;1;InsertionSort;2997;999;0;85380
1000;0;1;BubbleSort;1998;999;0;78360
1000;0;1;MergeSort;19952;5044;0;66460
1000;0;1;CountingSort;3001;0;0;19150
1000;0;1;QuickSort;39126;16758;6791;43510
1000;0;1;InsertionSort;2997;999;0;136740
1000;0;1;BubbleSort;1998;999;0;93050
1000;0;1;MergeSort;19952;5044;0;29150
1000;0;1;CountingSort;3001;0;0;26120
1000;0;1;QuickSort;39298;16471;6951;40040
1000;0;1;InsertionSort;2997;999;0;119021
1000;0;1;BubbleSort;1998;999;0;81200
1000;0;1;MergeSort;19952;5044;0;35620
1000;0;1;CountingSort;3001;0;0;26750
1000;0;1;QuickSort;36234;15597;6214;36480
1000;0;1;InsertionSort;2997;999;0;109810
1000;0;1;BubbleSort;1998;999;0;68180
1000;0;1;MergeSort;19952;5044;0;74600
1000;0;1;CountingSort;3001;0;0;17670
1000;0;1;QuickSort;41137;17227;7298;33570
1000;0;1;InsertionSort;2997;999;0;93040
1000;0;1;BubbleSort;1998;999;0;82811
1000;0;1;MergeSort;19952;5044;0;40671
1000;0;1;CountingSort;3001;0;0;25140
1000;0;1;QuickSort;36199;15403;6274;33220
1000;0;1;InsertionSort;2997;999;0;79300
1000;0;1;BubbleSort;1998;999;0;74631
1000;0;1;MergeSort;19952;5044;0;48271
1000;0;1;CountingSort;3001;0;0;21680
1000;0;1;QuickSort;39159;16335;6938;42960
1000;0;1;InsertionSort;2997;999;0;81770
1000;0;1;BubbleSort;1998;999;0;65700
1000;0;1;MergeSort;19952;5044;0;63460
1000;0;1;CountingSort;3001;0;0;29350
1000;0;1;QuickSort;35588;15125;6166;38740
1000;0;1;InsertionSort;2997;999;0;116151
1000;0;1;BubbleSort;1998;999;0;89450
1000;0;1;MergeSort;19952;5044;0;101220
1000;0;1;CountingSort;3001;0;0;28590
1000;0;1;QuickSort;41647;17440;7391;39390
1000;0;1;InsertionSort;2997;999;0;85730
1000;0;1;BubbleSort;1998;999;0;56050
1000;0;1;MergeSort;19952;5044;0;55711
1000;0;1;CountingSort;3001;0;0;75501
1000;0;1;QuickSort;38473;15823;6871;51470
1000;0;1;InsertionSort;2997;999;0;75320
1000;0;1;BubbleSort;1998;999;0;56830
1000;0;1;MergeSort;19952;5044;0;52300
1000;0;1;CountingSort;3001;0;0;14940
1000;0;1;QuickSort;42993;17871;7707;28610
1000;0;1;InsertionSort;2997;999;0;75640
1000;0;1;BubbleSort;1998;999;0;67530
1000;0;1;MergeSort;19952;5044;0;60130
1000;0;1;CountingSort;3001;0;0;18160
1000;0;1;QuickSort;38147;16484;6549;29740
1000;0;1;InsertionSort;2997;999;0;79860
1000;0;1;BubbleSort;1998;999;0;76840
1000;0;1;MergeSort;19952;5044;0;63550
1000;0;1;CountingSort;3001;0;0;16950
1000;0;1;QuickSort;36501;16026;6155;27920
1000;0;1;InsertionSort;2997;999;0;105050
1000;0;1;BubbleSort;1998;999;0;72730
1000;0;1;MergeSort;19952;5044;0;78000
1000;0;1;CountingSort;3001;0;0;18340
1000;0;1;QuickSort;35803;14962;6276;53960
1000;0;1;InsertionSort;2997;999;0;84080
1000;0;1;BubbleSort;1998;999;0;77831
1000;0;1;MergeSort;19952;5044;0;86431
1000;0;1;CountingSort;3001;0;0;22060
1000;0;1;QuickSort;38261;15527;6911;37531
1000;0;1;InsertionSort;2997;999;0;87080
1000;0;1;BubbleSort;1998;999;0;84950
1000;0;1;MergeSort;19952;5044;0;91850
1000;0;1;CountingSort;3001;0;0;16680
1000;0;1;QuickSort;34861;15037;5939;27180
1000;0;1;InsertionSort;2997;999;0;97010
1000;0;1;BubbleSort;1998;999;0;120030
1000;0;1;MergeSort;19952;5044;0;52640
1000;0;1;CountingSort;3001;0;0;23560
1000;0;1;QuickSort;41904;17358;7520;48260
1000;0;1;InsertionSort;2997;999;0;103180
1000;0;1;BubbleSort;1998;999;0;86710
1000;0;1;MergeSort;19952;5044;0;53410
1000;0;1;CountingSort;3001;0;0;20770
1000;0;1;QuickSort;40962;16902;7355;49970
1000;0;1;InsertionSort;2997;999;0;99960
1000;0;1;BubbleSort;1998;999;0;135591
1000;0;1;MergeSort;19952;5044;0;105351
1000;0;1;CountingSort;3001;0;0;30590
1000;0;1;QuickSort;36630;15207;6473;32720
1000;0;1;InsertionSort;2997;999;0;104310
1000;0;1;BubbleSort;1998;999;0;95890
1000;0;1;MergeSort;19952;5044;0;77600
1000;0;1;CountingSort;3001;0;0;23310
1000;0;1;QuickSort;43212;18222;7670;62710
1000;0;1;InsertionSort;2997;999;0;123261
1000;0;1;BubbleSort;1998;999;0;82810
1000;0;1;MergeSort;19952;5044;0;86800
1000;0;1;CountingSort;3001;0;0;24770
1000;0;1;QuickSort;38414;17243;6385;67050
1000;0;1;InsertionSort;2997;999;0;74890
1000;0;1;BubbleSort;1998;999;0;62080
1000;0;1;MergeSort;19952;5044;0;81060
1000;0;1;CountingSort;3001;0;0;16390
1000;0;1;QuickSort;37506;16077;6473;31650
1000;0;1;InsertionSort;2997;999;0;84000
1000;0;1;BubbleSort;1998;999;0;59490
1000;0;1;MergeSort;19952;5044;0;83051
1000;0;1;CountingSort;3001;0;0;18160
1000;0;1;QuickSort;36186;16275;5958;29660
1000;0;1;InsertionSort;2997;999;0;86621
1000;0;1;BubbleSort;1998;999;0;64421
1000;0;1;MergeSort;19952;5044;0;69290
1000;0;1;CountingSort;3001;0;0;10270
1000;0;1;QuickSort;38860;16288;6858;31180
1000;0;1;InsertionSort;2997;999;0;91051
1000;0;1;BubbleSort;1998;999;0;80391
1000;0;1;MergeSort;19952;5044;0;93750
1000;0;1;CountingSort;3001;0;0;7420
1000;0;1;QuickSort;42238;17119;7695;31710
1000;0;1;InsertionSort;2997;999;0;106950
1000;0;1;BubbleSort;1998;999;0;56360
1000;0;1;MergeSort;19952;5044;0;81690
1000;0;1;CountingSort;3001;0;0;7750
1000;0;1;QuickSort;39500;16808;6886;38530
1000;0;1;InsertionSort;2997;999;0;81601
1000;0;1;BubbleSort;1998;999;0;60091
1000;0;1;MergeSort;19952;5044;0;86680
1000;0;1;CountingSort;3001;0;0;8000
1000;0;1;QuickSort;38758;16744;6678;30021
1000;0;1;InsertionSort;2997;999;0;100740
1000;0;1;BubbleSort;1998;999;0;63230
1000;0;1;MergeSort;19952;5044;0;55220
1000;0;1;CountingSort;3001;0;0;9680
1000;0;1;QuickSort;35713;14719;6334;31230
1000;0;1;InsertionSort;2997;999;0;68390
1000;0;1;BubbleSort;1998;999;0;71180
1000;0;1;MergeSort;19952;5044;0;62950
1000;0;1;CountingSort;3001;0;0;7610
1000;0;1;QuickSort;35922;15267;6234;38830
1000;0;1;InsertionSort;2997;999;0;74050
1000;0;1;BubbleSort;1998;999;0;65630
1000;0;1;MergeSort;19952;5044;0;93971
1000;0;1;CountingSort;3001;0;0;8950
1000;0;1;QuickSort;36900;15462;6477;29200
1000;0;1;InsertionSort;2997;999;0;86091
1000;0;1;BubbleSort;1998;999;0;76061
1000;0;1;MergeSort;19952;5044;0;54810
1000;0;1;CountingSort;3001;0;0;7950
1000;0;1;QuickSort;40280;16949;7129;43231
1000;0;1;InsertionSort;2997;999;0;74551
1000;0;1;BubbleSort;1998;999;0;77410
1000;0;1;MergeSort;19952;5044;0;77090
1000;0;1;CountingSort;3001;0;0;6210
1000;0;1;QuickSort;40885;17206;7213;41910
1000;0;1;InsertionSort;2997;999;0;91950
1000;0;1;BubbleSort;1998;999;0;87280
1000;0;1;MergeSort;19952;5044;0;68470
1000;0;1;CountingSort;3001;0;0;8970
1000;0;1;QuickSort;40640;17534;7031;38120
1000;0;1;InsertionSort;2997;999;0;29680
1000;0;1;BubbleSort;1998;999;0;73690
1000;0;1;MergeSort;19952;5044;0;78201
1000;0;1;CountingSort;3001;0;0;9820
1000;0;1;QuickSort;36049;15778;6092;35461
1000;0;1;InsertionSort;2997;999;0;39020
1000;0;1;BubbleSort;1998;999;0;25220
1000;0;1;MergeSort;19952;5044;0;67660
1000;0;1;CountingSort;3001;0;0;10010
1000;0;1;QuickSort;47712;19515;8742;46880
1000;0;1;InsertionSort;2997;999;0;41790
1000;0;1;BubbleSort;1998;999;0;10880
1000;0;1;MergeSort;19952;5044;0;83991
1000;0;1;CountingSort;3001;0;0;7470
1000;0;1;QuickSort;39408;17004;6811;36010
1000;0;1;InsertionSort;2997;999;0;22830
1000;0;1;BubbleSort;1998;999;0;23540
1000;0;1;MergeSort;19952;5044;0;66481
1000;0;1;CountingSort;3001;0;0;10130
1000;0;1;QuickSort;40568;16871;7236;35490
1000;0;1;InsertionSort;2997;999;0;24310
1000;0;1;BubbleSort;1998;999;0;24931
1000;0;1;MergeSort;19952;5044;0;134440
1000;0;1;CountingSort;3001;0;0;9090
1000;0;1;QuickSort;36843;15441;6467;42690
1000;0;1;InsertionSort;2997;999;0;26320
1000;0;1;BubbleSort;1998;999;0;37810
1000;0;1;MergeSort;19952;5044;0;72650
1000;0;1;CountingSort;3001;0;0;7120
1000;0;1;QuickSort;36020;15383;6208;34850
1000;0;1;InsertionSort;2997;999;0;11930
1000;0;1;BubbleSort;1998;999;0;23180
1000;0;1;MergeSort;19952;5044;0;69060
1000;0;1;CountingSort;3001;0;0;8220
1000;0;1;QuickSort;39291;16341;7006;35350
1000;0;1;InsertionSort;2997;999;0;18360
1000;0;1;BubbleSort;1998;999;0;10791
1000;0;1;MergeSort;19952;5044;0;60610
1000;0;1;CountingSort;3001;0;0;8540
1000;0;1;QuickSort;44062;18043;7996;40160
1000;0;1;InsertionSort;2997;999;0;25380
1000;0;1;BubbleSort;1998;999;0;11620
1000;0;1;MergeSort;19952;5044;0;67840
1000;0;1;CountingSort;3001;0;0;13770
1000;0;1;QuickSort;41383;17587;7267;43420
1000;0;1;InsertionSort;2997;999;0;14710
1000;0;1;BubbleSort;1998;999;0;15470
1000;0;1;MergeSort;19952;5044;0;84421
1000;0;1;CountingSort;3001;0;0;10700
1000;0;1;QuickSort;34820;14540;6084;46730
1000;0;1;InsertionSort;2997;999;0;11510
1000;0;1;BubbleSort;1998;999;0;14420
1000;0;1;MergeSort;19952;5044;0;85340
1000;0;1;CountingSort;3001;0;0;9450
1000;0;1;QuickSort;32977;14737;5412;35330
1000;0;1;InsertionSort;2997;999;0;19450
1000;0;1;BubbleSort;1998;999;0;11810
1000;0;1;MergeSort;19952;5044;0;74960
1000;0;1;CountingSort;3001;0;0;9060
1000;0;1;QuickSort;38965;17350;6544;41970
1000;0;1;InsertionSort;2997;999;0;13630
1000;0;1;BubbleSort;1998;999;0;12780
1000;0;1;MergeSort;19952;5044;0;53610
1000;0;1;CountingSort;3001;0;0;7590
1000;0;1;QuickSort;37682;16022;6560;35470
1000;0;1;InsertionSort;2997;999;0;11860
1000;0;1;BubbleSort;1998;999;0;14440
1000;0;1;MergeSort;19952;5044;0;55830
1000;0;1;CountingSort;3001;0;0;9020
1000;0;1;QuickSort;39955;16981;6996;31020
1000;0;1;InsertionSort;2997;999;0;10760
1000;0;1;BubbleSort;1998;999;0;9870
1000;0;1;MergeSort;19952;5044;0;56240
1000;0;1;CountingSort;3001;0;0;9530
1000;0;1;QuickSort;38008;16633;6462;29241
1000;0;1;InsertionSort;2997;999;0;11190
1000;0;1;BubbleSort;1998;999;0;8760
1000;0;1;MergeSort;19952;5044;0;69320
1000;0;1;CountingSort;3001;0;0;14000
1000;0;1;QuickSort;35014;15451;5869;43201
1000;0;1;InsertionSort;2997;999;0;17890
1000;0;1;BubbleSort;1998;999;0;15410
1000;0;1;MergeSort;19952;5044;0;51390
1000;0;1;CountingSort;3001;0;0;7630
1000;0;1;QuickSort;43335;17760;7850;47100
1000;0;1;InsertionSort;2997;999;0;16470
1000;0;1;BubbleSort;1998;999;0;8630
1000;0;1;MergeSort;19952;5044;0;61120
1000;0;1;CountingSort;3001;0;0;8440
1000;0;1;QuickSort;38243;15875;6782;41750
1000;0;1;InsertionSort;2997;999;0;12670
1000;0;1;BubbleSort;1998;999;0;13500
1000;0;1;MergeSort;19952;5044;0;61510
1000;0;1;CountingSort;3001;0;0;8110
1000;0;1;QuickSort;36764;15470;6427;37730
1000;0;1;InsertionSort;2997;999;0;20970
1000;0;1;BubbleSort;1998;999;0;14021
1000;0;1;MergeSort;19952;5044;0;60250
1000;0;1;CountingSort;3001;0;0;7350
1000;0;1;QuickSort;37028;16562;6148;44071
1000;0;1;InsertionSort;2997;999;0;18450
1000;0;1;BubbleSort;1998;999;0;15850
1000;0;1;MergeSort;19952;5044;0;70030
1000;0;1;CountingSort;3001;0;0;9500
1000;0;1;QuickSort;34951;14809;6050;41881
1000;0;1;InsertionSort;2997;999;0;16500
1000;0;1;BubbleSort;1998;999;0;10010
1000;0;1;MergeSort;19952;5044;0;67810
1000;0;1;CountingSort;3001;0;0;12531
1000;0;1;QuickSort;40683;17079;7192;40740
1000;0;1;InsertionSort;2997;999;0;14940
1000;0;1;BubbleSort;1998;999;0;14330
1000;0;1;MergeSort;19952;5044;0;85480
1000;0;1;CountingSort;3001;0;0;9450
1000;0;1;QuickSort;36641;16112;6189;42600
1000;0;1;InsertionSort;2997;999;0;16140
1000;0;1;BubbleSort;1998;999;0;33460
1000;0;1;MergeSort;19952;5044;0;53140
1000;0;1;CountingSort;3001;0;0;9700
1000;0;1;QuickSort;39098;16160;6982;37170
1000;0;1;InsertionSort;2997;999;0;11720
1000;0;1;BubbleSort;1998;999;0;11570
1000;0;1;MergeSort;19952;5044;0;65230
1000;0;1;CountingSort;3001;0;0;9300
1000;0;1;QuickSort;38914;16633;6760;42750
1000;0;1;InsertionSort;2997;999;0;15480
1000;0;1;BubbleSort;1998;999;0;9940
1000;0;1;MergeSort;19952;5044;0;67320
1000;0;1;CountingSort;3001;0;0;9160
1000;0;1;QuickSort;38031;15768;6743;36550
1000;0;1;InsertionSort;2997;999;0;11750
1000;0;1;BubbleSort;1998;999;0;9620
1000;0;1;MergeSort;19952;5044;0;85251
1000;0;1;CountingSort;3001;0;0;7250
1000;0;1;QuickSort;38164;16267;6626;45360
1000;0;1;InsertionSort;2997;999;0;16960
1000;0;1;BubbleSort;1998;999;0;14150
1000;0;1;MergeSort;19952;5044;0;61171
1000;0;1;CountingSort;3001;0;0;17950
1000;0;1;QuickSort;49276;20512;8923;54351
1000;0;1;InsertionSort;2997;999;0;17150
1000;0;1;BubbleSort;1998;999;0;8620
1000;0;1;MergeSort;19952;5044;0;77810
1000;0;1;CountingSort;3001;0;0;10460
1000;0;1;QuickSort;38321;16082;6760;29770
1000;0;1;InsertionSort;2997;999;0;16110
1000;0;1;BubbleSort;1998;999;0;11960
1000;0;1;MergeSort;19952;5044;0;56591
1000;0;1;CountingSort;3001;0;0;8240
1000;0;1;QuickSort;38804;16106;6904;37291
1000;0;1;InsertionSort;2997;999;0;14760
1000;0;1;BubbleSort;1998;999;0;15670
1000;0;1;MergeSort;19952;5044;0;57160
1000;0;1;CountingSort;3001;0;0;7960
1000;0;1;QuickSort;36096;15663;6139;41551
1000;0;1;InsertionSort;2997;999;0;17530
1000;0;1;BubbleSort;1998;999;0;6910
1000;0;1;MergeSort;19952;5044;0;65530
1000;0;1;CountingSort;3001;0;0;7670
1000;0;1;QuickSort;38914;15931;6989;35630
1000;0;1;InsertionSort;2997;999;0;11600
1000;0;1;BubbleSort;1998;999;0;8210
1000;0;1;MergeSort;19952;5044;0;73850
1000;0;1;CountingSort;3001;0;0;7180
1000;0;1;QuickSort;38302;16171;6713;38180
1000;0;1;InsertionSort;2997;999;0;13640
1000;0;1;BubbleSort;1998;999;0;6840
1000;0;1;MergeSort;19952;5044;0;66200
1000;0;1;CountingSort;3001;0;0;7090
1000;0;1;QuickSort;40063;16975;7032;35920
1000;0;1;InsertionSort;2997;999;0;11680
1000;0;1;BubbleSort;1998;999;0;10070
1000;0;1;MergeSort;19952;5044;0;53850
1000;0;1;CountingSort;3001;0;0;8970
1000;0;1;QuickSort;39330;16164;7063;60860
1000;0;1;InsertionSort;2997;999;0;21340
1000;0;1;BubbleSort;1998;999;0;8600
1000;0;1;MergeSort;19952;5044;0;68890
1000;0;2;CountingSort;3001;0;0;196780
1000;0;2;QuickSort;40895;16931;7325;1154293
1000;0;2;InsertionSort;2997;999;0;149980
1000;0;2;BubbleSort;1998;999;0;164361
1000;0;2;MergeSort;19952;5044;0;798373
1000;0;2;CountingSort;3001;0;0;138531
1000;0;2;QuickSort;35916;15327;6193;186351
1000;0;2;InsertionSort;2997;999;0;79950
1000;0;2;BubbleSort;1998;999;0;62990
1000;0;2;MergeSort;19952;5044;0;97271
1000;0;2;CountingSort;3001;0;0;92710
1000;0;2;QuickSort;35431;14893;6176;244931
1000;0;2;InsertionSort;2997;999;0;81341
1000;0;2;BubbleSort;1998;999;0;85580
1000;0;2;MergeSort;19952;5044;0;80280
1000;0;2;CountingSort;3001;0;0;107611
1000;0;2;QuickSort;38388;16338;6690;145871
1000;0;2;InsertionSort;2997;999;0;125711
1000;0;2;BubbleSort;1998;999;0;72790
1000;0;2;MergeSort;19952;5044;0;119090
1000;0;2;CountingSort;3001;0;0;116970
1000;0;2;QuickSort;35485;15328;6056;141960
1000;0;2;InsertionSort;2997;999;0;112340
1000;0;2;BubbleSort;1998;999;0;100850
1000;0;2;MergeSort;19952;5044;0;101460
1000;0;2;CountingSort;3001;0;0;126820
1000;0;2;QuickSort;36009;15324;6227;156890
1000;0;2;InsertionSort;2997;999;0;98350
1000;0;2;BubbleSort;1998;999;0;66330
1000;0;2;MergeSort;19952;5044;0;110461
1000;0;2;CountingSort;3001;0;0;124031
1000;0;2;QuickSort;36041;15326;6229;138740
1000;0;2;InsertionSort;2997;999;0;105480
1000;0;2;BubbleSort;1998;999;0;77200
1000;0;2;MergeSort;19952;5044;0;128760
1000;0;2;CountingSort;3001;0;0;86790
1000;0;2;QuickSort;42303;17640;7559;241630
1000;0;2;InsertionSort;2997;999;0;92350
1000;0;2;BubbleSort;1998;999;0;62160
1000;0;2;MergeSort;19952;5044;0;137841
1000;0;2;CountingSort;3001;0;0;110590
1000;0;2;QuickSort;37517;15968;6511;162650
1000;0;2;InsertionSort;2997;999;0;114200
1000;0;2;BubbleSort;1998;999;0;92850
1000;0;2;MergeSort;19952;5044;0;88070
1000;0;2;CountingSort;3001;0;0;99710
1000;0;2;QuickSort;37687;15709;6665;221621
1000;0;2;InsertionSort;2997;999;0;78690
1000;0;2;BubbleSort;1998;999;0;121050
1000;0;2;MergeSort;19952;5044;0;60161
1000;0;2;CountingSort;3001;0;0;106600
1000;0;2;QuickSort;35144;15347;5943;124481
1000;0;2;InsertionSort;2997;999;0;76821
1000;0;2;BubbleSort;1998;999;0;72660
1000;0;2;MergeSort;19952;5044;0;109050
1000;0;2;CountingSort;3001;0;0;120190
1000;0;2;QuickSort;40226;17000;7073;632351
1000;0;2;InsertionSort;2997;999;0;96690
1000;0;2;BubbleSort;1998;999;0;72210
1000;0;2;MergeSort;19952;5044;0;89650
1000;0;2;CountingSort;3001;0;0;123690
1000;0;2;QuickSort;38148;16125;6673;699162
1000;0;2;InsertionSort;2997;999;0;69010
1000;0;2;BubbleSort;1998;999;0;69510
1000;0;2;MergeSort;19952;5044;0;103621
1000;0;2;CountingSort;3001;0;0;161401
1000;0;2;QuickSort;34408;15202;5729;618662
1000;0;2;InsertionSort;2997;999;0;116241
1000;0;2;BubbleSort;1998;999;0;74720
1000;0;2;MergeSort;19952;5044;0;94910
1000;0;2;CountingSort;3001;0;0;97660
1000;0;2;QuickSort;36504;15681;6277;641312
1000;0;2;InsertionSort;2997;999;0;84531
1000;0;2;BubbleSort;1998;999;0;97871
1000;0;2;MergeSort;19952;5044;0;112490
1000;0;2;CountingSort;3001;0;0;94930
1000;0;2;QuickSort;43689;18675;7670;744962
1000;0;2;InsertionSort;2997;999;0;98510
1000;0;2;BubbleSort;1998;999;0;71770
1000;0;2;MergeSort;19952;5044;0;87230
