taille;desordre;typeDesordre;algo;accesses;comparisons;swaps;timeNano
50000;0;1;BubbleSort;99998;49999;0;19040
50000;0;1;MergeSort;1568928;401952;0;1758794
50000;0;1;CountingSort;150001;0;0;228072
50000;0;1;QuickSort;2939709;1340994;499589;1876765
50000;0;1;InsertionSort;149997;49999;0;20700
50000;0;1;BubbleSort;99998;49999;0;32521
50000;0;1;MergeSort;1568928;401952;0;2149207
50000;0;1;CountingSort;150001;0;0;1696273
50000;0;1;QuickSort;3485986;1537426;616188;3994492
50000;0;1;InsertionSort;149997;49999;0;16580
50000;0;1;BubbleSort;99998;49999;0;19740
50000;0;1;MergeSort;1568928;401952;0;2242058
50000;0;1;CountingSort;150001;0;0;287242
50000;0;1;QuickSort;3114522;1411758;534213;1984106
50000;0;1;InsertionSort;149997;49999;0;44210
50000;0;1;BubbleSort;99998;49999;0;19140
50000;0;1;MergeSort;1568928;401952;0;2190718
50000;0;1;CountingSort;150001;0;0;1480792
50000;0;1;QuickSort;3090628;1394188;532129;3595759
50000;0;1;InsertionSort;149997;49999;0;20871
50000;0;1;BubbleSort;99998;49999;0;13910
50000;0;1;MergeSort;1568928;401952;0;2184558
50000;0;1;CountingSort;150001;0;0;285792
50000;0;1;QuickSort;3277437;1465095;570875;2445699
50000;0;1;InsertionSort;149997;49999;0;27760
50000;0;1;BubbleSort;99998;49999;0;31200
50000;0;1;MergeSort;1568928;401952;0;2222958
50000;0;1;CountingSort;150001;0;0;281622
50000;0;1;QuickSort;3229683;1442154;562536;2363579
50000;0;1;InsertionSort;149997;49999;0;20730
50000;0;1;BubbleSort;99998;49999;0;15390
50000;0;1;MergeSort;1568928;401952;0;1780424
50000;0;1;CountingSort;150001;0;0;1755525
50000;0;1;QuickSort;3247413;1439550;569294;3728400
50000;0;1;InsertionSort;149997;49999;0;30630
50000;0;1;BubbleSort;99998;49999;0;22320
50000;0;1;MergeSort;1568928;401952;0;1758185
50000;0;1;CountingSort;150001;0;0;293932
50000;0;1;QuickSort;3176723;1408547;556008;2385989
50000;0;1;InsertionSort;149997;49999;0;20641
50000;0;1;BubbleSort;99998;49999;0;13920
50000;0;1;MergeSort;1568928;401952;0;2116837
50000;0;1;CountingSort;150001;0;0;286412
50000;0;1;QuickSort;2954601;1349412;501700;2333269
50000;0;1;InsertionSort;149997;49999;0;20820
50000;0;1;BubbleSort;99998;49999;0;76330
50000;0;1;MergeSort;1568928;401952;0;1797784
50000;0;1;CountingSort;150001;0;0;1712073
50000;0;1;QuickSort;3046306;1420525;508641;3395588
50000;0;1;InsertionSort;149997;49999;0;20721
50000;0;1;BubbleSort;99998;49999;0;17380
50000;0;1;MergeSort;1568928;401952;0;1836535
50000;0;1;CountingSort;150001;0;0;286953
50000;0;1;QuickSort;3050035;1397038;517680;2376129
50000;0;1;InsertionSort;149997;49999;0;22110
50000;0;1;BubbleSort;99998;49999;0;19531
50000;0;1;MergeSort;1568928;401952;0;1771634
50000;0;1;CountingSort;150001;0;0;1419571
50000;0;1;QuickSort;3039762;1365756;524668;3269586
50000;0;1;InsertionSort;149997;49999;0;20650
50000;0;1;BubbleSort;99998;49999;0;17320
50000;0;1;MergeSort;1568928;401952;0;1979656
50000;0;1;CountingSort;150001;0;0;321612
50000;0;1;QuickSort;3073108;1409758;521086;1983296
50000;0;1;InsertionSort;149997;49999;0;25850
50000;0;1;BubbleSort;99998;49999;0;38420
50000;0;1;MergeSort;1568928;401952;0;2176958
50000;0;1;CountingSort;150001;0;0;234742
50000;0;1;QuickSort;3069752;1391192;526205;2366089
50000;0;1;InsertionSort;149997;49999;0;34180
50000;0;1;BubbleSort;99998;49999;0;26560
50000;0;1;MergeSort;1568928;401952;0;2268028
50000;0;1;CountingSort;150001;0;0;1718103
50000;0;1;QuickSort;3372369;1478946;597843;3432458
50000;0;1;InsertionSort;149997;49999;0;44810
50000;0;1;BubbleSort;99998;49999;0;27221
50000;0;1;MergeSort;1568928;401952;0;2287198
50000;0;1;CountingSort;150001;0;0;283822
50000;0;1;QuickSort;3167913;1408350;553232;2352439
50000;0;1;InsertionSort;149997;49999;0;16511
50000;0;1;BubbleSort;99998;49999;0;20300
50000;0;1;MergeSort;1568928;401952;0;3275226
50000;0;1;CountingSort;150001;0;0;295243
50000;0;1;QuickSort;3199047;1465776;544353;2063076
50000;0;1;InsertionSort;149997;49999;0;20600
50000;0;1;BubbleSort;99998;49999;0;23270
50000;0;1;MergeSort;1568928;401952;0;3946032
50000;0;1;CountingSort;150001;0;0;1664513
50000;0;1;QuickSort;2980055;1363751;505491;3904982
50000;0;1;InsertionSort;149997;49999;0;20670
50000;0;1;BubbleSort;99998;49999;0;19700
50000;0;1;MergeSort;1568928;401952;0;3338627
50000;0;1;CountingSort;150001;0;0;295412
50000;0;1;QuickSort;3067598;1416038;517184;2435290
50000;0;1;InsertionSort;149997;49999;0;54361
50000;0;1;BubbleSort;99998;49999;0;29911
50000;0;1;MergeSort;1568928;401952;0;3477157
50000;0;1;CountingSort;150001;0;0;1528162
50000;0;1;QuickSort;2969633;1359380;503417;3612539
50000;0;1;InsertionSort;149997;49999;0;20550
50000;0;1;BubbleSort;99998;49999;0;18920
50000;0;1;MergeSort;1568928;401952;0;3925462
50000;0;1;CountingSort;150001;0;0;414663
50000;0;1;QuickSort;3059747;1425179;511524;2497870
50000;0;1;InsertionSort;149997;49999;0;20551
50000;0;1;BubbleSort;99998;49999;0;28940
50000;0;1;MergeSort;1568928;401952;0;3774470
50000;0;1;CountingSort;150001;0;0;284882
50000;0;1;QuickSort;3052435;1364218;529399;2331478
50000;0;1;InsertionSort;149997;49999;0;31410
50000;0;1;BubbleSort;99998;49999;0;24590
50000;0;1;MergeSort;1568928;401952;0;3971442
50000;0;1;CountingSort;150001;0;0;1549593
50000;0;1;QuickSort;3068093;1400441;522513;3729360
50000;0;1;InsertionSort;149997;49999;0;28340
50000;0;1;BubbleSort;99998;49999;0;17290
50000;0;1;MergeSort;1568928;401952;0;3271757
50000;0;1;CountingSort;150001;0;0;472924
50000;0;1;QuickSort;2934819;1340595;498017;2569410
50000;0;1;InsertionSort;149997;49999;0;20480
50000;0;1;BubbleSort;99998;49999;0;19010
50000;0;1;MergeSort;1568928;401952;0;3524218
50000;0;1;CountingSort;150001;0;0;226402
50000;0;1;QuickSort;3002787;1349838;517593;2076116
50000;0;1;InsertionSort;149997;49999;0;20590
50000;0;1;BubbleSort;99998;49999;0;27310
50000;0;1;MergeSort;1568928;401952;0;3979962
50000;0;1;CountingSort;150001;0;0;284683
50000;0;1;QuickSort;3205462;1428907;558870;2344139
50000;0;1;InsertionSort;149997;49999;0;20660
50000;0;1;BubbleSort;99998;49999;0;20100
50000;0;1;MergeSort;1568928;401952;0;3548299
50000;0;1;CountingSort;150001;0;0;2126697
50000;0;1;QuickSort;3081041;1393550;529162;3684259
50000;0;1;InsertionSort;149997;49999;0;30191
50000;0;1;BubbleSort;99998;49999;0;17230
50000;0;1;MergeSort;1568928;401952;0;3980592
50000;0;1;CountingSort;150001;0;0;218222
50000;0;1;QuickSort;2942675;1322204;506907;1890116
50000;0;1;InsertionSort;149997;49999;0;21140
50000;0;1;BubbleSort;99998;49999;0;14030
50000;0;1;MergeSort;1568928;401952;0;1647314
50000;0;1;CountingSort;150001;0;0;1293270
50000;0;1;QuickSort;3361905;1488366;591308;3653929
50000;0;1;InsertionSort;149997;49999;0;24471
50000;0;1;BubbleSort;99998;49999;0;17660
50000;0;1;MergeSort;1568928;401952;0;1786534
50000;0;1;CountingSort;150001;0;0;219822
50000;0;1;QuickSort;3269223;1467924;567132;2238198
50000;0;1;InsertionSort;149997;49999;0;20520
50000;0;1;BubbleSort;99998;49999;0;17400
50000;0;1;MergeSort;1568928;401952;0;1873815
50000;0;1;CountingSort;150001;0;0;209252
50000;0;1;QuickSort;2991368;1348991;514115;2332659
50000;0;1;InsertionSort;149997;49999;0;20530
50000;0;1;BubbleSort;99998;49999;0;74590
50000;0;1;MergeSort;1568928;401952;0;1485412
50000;0;1;CountingSort;150001;0;0;1608513
50000;0;1;QuickSort;3137912;1407278;543467;3354957
50000;0;1;InsertionSort;149997;49999;0;20420
50000;0;1;BubbleSort;99998;49999;0;18931
50000;0;1;MergeSort;1568928;401952;0;1634413
50000;0;1;CountingSort;150001;0;0;204022
50000;0;1;QuickSort;3237192;1414815;574131;1925725
50000;0;1;InsertionSort;149997;49999;0;61981
50000;0;1;BubbleSort;99998;49999;0;29080
50000;0;1;MergeSort;1568928;401952;0;1642443
50000;0;1;CountingSort;150001;0;0;1209030
50000;0;1;QuickSort;3291936;1475286;572225;3041504
50000;0;1;InsertionSort;149997;49999;0;20600
50000;0;1;BubbleSort;99998;49999;0;13810
50000;0;1;MergeSort;1568928;401952;0;1731645
50000;0;1;CountingSort;150001;0;0;245372
50000;0;1;QuickSort;3148611;1416105;544156;2453560
50000;0;1;InsertionSort;149997;49999;0;20540
50000;0;1;BubbleSort;99998;49999;0;23271
50000;0;1;MergeSort;1568928;401952;0;1631683
50000;0;1;CountingSort;150001;0;0;208442
50000;0;1;QuickSort;3063057;1409079;518054;2376149
50000;0;1;InsertionSort;149997;49999;0;21340
50000;0;1;BubbleSort;99998;49999;0;26030
50000;0;1;MergeSort;1568928;401952;0;1442642
50000;0;1;CountingSort;150001;0;0;1315271
50000;0;1;QuickSort;3206609;1448807;552575;3678819
50000;0;1;InsertionSort;149997;49999;0;30410
50000;0;1;BubbleSort;99998;49999;0;15890
50000;0;1;MergeSort;1568928;401952;0;2010106
50000;0;1;CountingSort;150001;0;0;204201
50000;0;1;QuickSort;3460216;1548235;603957;2584111
50000;0;1;InsertionSort;149997;49999;0;26210
50000;0;1;BubbleSort;99998;49999;0;17180
50000;0;1;MergeSort;1568928;401952;0;1933196
50000;0;1;CountingSort;150001;0;0;223142
50000;0;1;QuickSort;3370333;1505272;588305;2212548
50000;0;1;InsertionSort;149997;49999;0;21531
50000;0;1;BubbleSort;99998;49999;0;28670
50000;0;1;MergeSort;1568928;401952;0;2013306
50000;0;1;CountingSort;150001;0;0;1020108
50000;0;1;QuickSort;3013646;1375124;512759;2809422
50000;0;1;InsertionSort;149997;49999;0;16480
50000;0;1;BubbleSort;99998;49999;0;16631
50000;0;1;MergeSort;1568928;401952;0;2001056
50000;0;1;CountingSort;150001;0;0;294842
50000;0;1;QuickSort;3204681;1421238;561191;2397919
50000;0;1;InsertionSort;149997;49999;0;20791
50000;0;1;BubbleSort;99998;49999;0;13950
50000;0;1;MergeSort;1568928;401952;0;2076857
50000;0;1;CountingSort;150001;0;0;208902
50000;0;1;QuickSort;2890904;1308617;494035;2326329
50000;0;1;InsertionSort;149997;49999;0;20640
50000;0;1;BubbleSort;99998;49999;0;28820
50000;0;1;MergeSort;1568928;401952;0;1982255
50000;0;1;CountingSort;150001;0;0;1460302
50000;0;1;QuickSort;3185018;1426346;552873;3385067
50000;0;1;InsertionSort;149997;49999;0;16420
50000;0;1;BubbleSort;99998;49999;0;19770
50000;0;1;MergeSort;1568928;401952;0;1873995
50000;0;1;CountingSort;150001;0;0;209992
50000;0;1;QuickSort;2967403;1349878;505820;2320618
50000;0;1;InsertionSort;149997;49999;0;22690
50000;0;1;BubbleSort;99998;49999;0;19240
50000;0;1;MergeSort;1568928;401952;0;1870695
50000;0;1;CountingSort;150001;0;0;1534462
50000;0;1;QuickSort;3145554;1404162;547099;3375947
50000;0;1;InsertionSort;149997;49999;0;20550
50000;0;1;BubbleSort;99998;49999;0;19021
50000;0;1;MergeSort;1568928;401952;0;1635673
50000;0;1;CountingSort;150001;0;0;235661
50000;0;1;QuickSort;3090237;1394712;531878;2245748
50000;0;1;InsertionSort;149997;49999;0;20550
50000;0;1;BubbleSort;99998;49999;0;28981
50000;0;1;MergeSort;1568928;401952;0;1616424
50000;0;1;CountingSort;150001;0;0;207182
50000;0;1;QuickSort;3429813;1516596;604406;2377239
50000;0;1;InsertionSort;149997;49999;0;20530
50000;0;1;BubbleSort;99998;49999;0;21050
50000;0;1;MergeSort;1568928;401952;0;1616443
50000;0;1;CountingSort;150001;0;0;1455702
50000;0;1;QuickSort;3000864;1412352;496184;3404538
50000;0;1;InsertionSort;149997;49999;0;30470
50000;0;1;BubbleSort;99998;49999;0;17510
50000;0;1;MergeSort;1568928;401952;0;1628433
50000;0;1;CountingSort;150001;0;0;208092
50000;0;1;QuickSort;3056848;1365937;530322;2335188
50000;0;1;InsertionSort;149997;49999;0;20500
50000;0;1;BubbleSort;99998;49999;0;19260
50000;0;1;MergeSort;1568928;401952;0;1628053
50000;0;1;CountingSort;150001;0;0;206921
50000;0;1;QuickSort;3046652;1392488;518040;2370469
50000;0;1;InsertionSort;149997;49999;0;20500
50000;0;1;BubbleSort;99998;49999;0;117071
50000;0;1;MergeSort;1568928;401952;0;1898225
50000;0;1;CountingSort;150001;0;0;1264141
50000;0;1;QuickSort;3003611;1372157;510502;3486708
50000;0;1;InsertionSort;149997;49999;0;26650
50000;0;1;BubbleSort;99998;49999;0;19000
50000;0;1;MergeSort;1568928;401952;0;1610573
50000;0;1;CountingSort;150001;0;0;208602
50000;0;1;QuickSort;3195355;1433038;554130;2353628
50000;0;1;InsertionSort;149997;49999;0;27350
50000;0;1;BubbleSort;99998;49999;0;18800
50000;0;1;MergeSort;1568928;401952;0;1952856
50000;0;1;CountingSort;150001;0;0;1548542
50000;0;1;QuickSort;3106805;1418354;529390;3630539
50000;0;1;InsertionSort;149997;49999;0;20530
50000;0;1;BubbleSort;99998;49999;0;18310
50000;0;1;MergeSort;1568928;401952;0;1450452
50000;0;1;CountingSort;150001;0;0;233192
50000;0;1;QuickSort;3037723;1374799;520982;2159797
50000;0;1;InsertionSort;149997;49999;0;20440
50000;0;1;BubbleSort;99998;49999;0;28851
50000;0;1;MergeSort;1568928;401952;0;1800574
50000;0;1;CountingSort;150001;0;0;208642
50000;0;1;QuickSort;3220324;1442023;559442;2387829
50000;0;1;InsertionSort;149997;49999;0;20511
50000;0;1;BubbleSort;99998;49999;0;17120
50000;0;1;MergeSort;1568928;401952;0;1464482
50000;0;1;CountingSort;150001;0;0;1083919
50000;0;1;QuickSort;3102933;1403367;533183;3273017
50000;0;1;InsertionSort;149997;49999;0;30391
50000;0;1;BubbleSort;99998;49999;0;25490
50000;0;1;MergeSort;1568928;401952;0;1472832
50000;0;1;CountingSort;150001;0;0;207792
50000;0;1;QuickSort;3077830;1389547;529407;2342099
50000;0;1;InsertionSort;149997;49999;0;20580
50000;0;1;BubbleSort;99998;49999;0;17820
50000;0;1;MergeSort;1568928;401952;0;2542561
50000;0;1;CountingSort;150001;0;0;221832
50000;0;1;QuickSort;3498372;1608021;596727;2590861
50000;0;1;InsertionSort;149997;49999;0;28050
50000;0;1;BubbleSort;99998;49999;0;34351
50000;0;1;MergeSort;1568928;401952;0;1821254
50000;0;1;CountingSort;150001;0;0;682386
50000;0;1;QuickSort;3145794;1395318;550256;3001264
50000;0;1;InsertionSort;149997;49999;0;20570
50000;0;1;BubbleSort;99998;49999;0;13780
50000;0;1;MergeSort;1568928;401952;0;1793644
50000;0;1;CountingSort;150001;0;0;206841
50000;0;1;QuickSort;3178199;1433024;548393;2219568
50000;0;1;InsertionSort;149997;49999;0;38260
50000;0;1;BubbleSort;99998;49999;0;23781
50000;0;1;MergeSort;1568928;401952;0;1820304
50000;0;1;CountingSort;150001;0;0;1139650
50000;0;1;QuickSort;2981037;1374675;502165;2921803
50000;0;1;InsertionSort;149997;49999;0;20580
50000;0;1;BubbleSort;99998;49999;0;45551
50000;0;1;MergeSort;1568928;401952;0;1777255
50000;0;1;CountingSort;150001;0;0;245472
50000;0;1;QuickSort;3089783;1387523;534083;1872325
50000;0;1;InsertionSort;149997;49999;0;36171
50000;0;1;BubbleSort;99998;49999;0;17341
50000;0;1;MergeSort;1568928;401952;0;2466399
50000;0;2;CountingSort;150001;0;0;3881191
50000;0;2;QuickSort;3398575;1509820;596224;18540409
50000;0;2;InsertionSort;149997;49999;0;5107420
50000;0;2;BubbleSort;99998;49999;0;3462467
50000;0;2;MergeSort;1568928;401952;0;11396172
50000;0;2;CountingSort;150001;0;0;773976
50000;0;2;QuickSort;3042726;1364907;525861;8425788
50000;0;2;InsertionSort;149997;49999;0;2447559
50000;0;2;BubbleSort;99998;49999;0;1680044
50000;0;2;MergeSort;1568928;401952;0;4779978
50000;0;2;CountingSort;150001;0;0;1636013
50000;0;2;QuickSort;3115648;1420423;531788;4761108
50000;0;2;InsertionSort;149997;49999;0;1768134
50000;0;2;BubbleSort;99998;49999;0;1812284
50000;0;2;MergeSort;1568928;401952;0;4912679
50000;0;2;CountingSort;150001;0;0;362663
50000;0;2;QuickSort;3153137;1399649;551062;2023536
50000;0;2;InsertionSort;149997;49999;0;416894
50000;0;2;BubbleSort;99998;49999;0;850756
50000;0;2;MergeSort;1568928;401952;0;2119117
50000;0;2;CountingSort;150001;0;0;1377531
50000;0;2;QuickSort;3131976;1411641;540190;3192815
50000;0;2;InsertionSort;149997;49999;0;321713
50000;0;2;BubbleSort;99998;49999;0;181551
50000;0;2;MergeSort;1568928;401952;0;3369957
50000;0;2;CountingSort;150001;0;0;232112
50000;0;2;QuickSort;3274610;1455908;572805;1961455
50000;0;2;InsertionSort;149997;49999;0;25871
50000;0;2;BubbleSort;99998;49999;0;14720
50000;0;2;MergeSort;1568928;401952;0;1964716
50000;0;2;CountingSort;150001;0;0;1830145
50000;0;2;QuickSort;3072991;1384231;529525;3508618
50000;0;2;InsertionSort;149997;49999;0;28031
50000;0;2;BubbleSort;99998;49999;0;26930
50000;0;2;MergeSort;1568928;401952;0;3597979
50000;0;2;CountingSort;150001;0;0;1356781
50000;0;2;QuickSort;2930870;1316144;504936;3033435
50000;0;2;InsertionSort;149997;49999;0;30470
50000;0;2;BubbleSort;99998;49999;0;21530
50000;0;2;MergeSort;1568928;401952;0;4240254
50000;0;2;CountingSort;150001;0;0;1399491
50000;0;2;QuickSort;3266473;1476658;563263;3481658
50000;0;2;InsertionSort;149997;49999;0;30401
50000;0;2;BubbleSort;99998;49999;0;16470
50000;0;2;MergeSort;1568928;401952;0;3434187
50000;0;2;CountingSort;150001;0;0;1459521
