taille;desordre;typeDesordre;algo;accesses;comparisons;swaps;timeNano
10000;0;1;BubbleSort;19998;9999;0;7750
10000;0;1;MergeSort;267232;69008;0;662581
10000;0;1;CountingSort;30001;0;0;293471
10000;0;1;QuickSort;500378;224072;85430;699932
10000;0;1;InsertionSort;29997;9999;0;4570
10000;0;1;BubbleSort;19998;9999;0;3740
10000;0;1;MergeSort;267232;69008;0;759762
10000;0;1;CountingSort;30001;0;0;56630
10000;0;1;QuickSort;569590;249667;99958;457981
10000;0;1;InsertionSort;29997;9999;0;4340
10000;0;1;BubbleSort;19998;9999;0;5730
10000;0;1;MergeSort;267232;69008;0;604912
10000;0;1;CountingSort;30001;0;0;56670
10000;0;1;QuickSort;513022;224686;89434;435801
10000;0;1;InsertionSort;29997;9999;0;4430
10000;0;1;BubbleSort;19998;9999;0;3690
10000;0;1;MergeSort;267232;69008;0;769012
10000;0;1;CountingSort;30001;0;0;248081
10000;0;1;QuickSort;515548;234070;87190;651262
10000;0;1;InsertionSort;29997;9999;0;6270
10000;0;1;BubbleSort;19998;9999;0;5460
10000;0;1;MergeSort;267232;69008;0;745402
10000;0;1;CountingSort;30001;0;0;59290
10000;0;1;QuickSort;541263;239133;94037;462071
10000;0;1;InsertionSort;29997;9999;0;4670
10000;0;1;BubbleSort;19998;9999;0;3900
10000;0;1;MergeSort;267232;69008;0;758092
10000;0;1;CountingSort;30001;0;0;61800
10000;0;1;QuickSort;562680;246726;98665;487121
10000;0;1;InsertionSort;29997;9999;0;4660
10000;0;1;BubbleSort;19998;9999;0;7650
10000;0;1;MergeSort;267232;69008;0;645232
10000;0;1;CountingSort;30001;0;0;66241
10000;0;1;QuickSort;497682;222186;85142;496281
10000;0;1;InsertionSort;29997;9999;0;9420
10000;0;1;BubbleSort;19998;9999;0;4210
10000;0;1;MergeSort;267232;69008;0;676781
10000;0;1;CountingSort;30001;0;0;275171
10000;0;1;QuickSort;612835;272113;106902;811042
10000;0;1;InsertionSort;29997;9999;0;11540
10000;0;1;BubbleSort;19998;9999;0;4010
10000;0;1;MergeSort;267232;69008;0;879002
10000;0;1;CountingSort;30001;0;0;58930
10000;0;1;QuickSort;482378;219161;81070;426371
10000;0;1;InsertionSort;29997;9999;0;5260
10000;0;1;BubbleSort;19998;9999;0;4670
10000;0;1;MergeSort;267232;69008;0;780192
10000;0;1;CountingSort;30001;0;0;57940
10000;0;1;QuickSort;495232;219031;85406;470891
10000;0;1;InsertionSort;29997;9999;0;4420
10000;0;1;BubbleSort;19998;9999;0;3820
10000;0;1;MergeSort;267232;69008;0;710442
10000;0;1;CountingSort;30001;0;0;187231
10000;0;1;QuickSort;544325;239933;94773;506692
10000;0;1;InsertionSort;29997;9999;0;6530
10000;0;1;BubbleSort;19998;9999;0;3150
10000;0;1;MergeSort;267232;69008;0;810952
10000;0;1;CountingSort;30001;0;0;61410
10000;0;1;QuickSort;521984;226760;91748;461291
10000;0;1;InsertionSort;29997;9999;0;4760
10000;0;1;BubbleSort;19998;9999;0;3210
10000;0;1;MergeSort;267232;69008;0;793392
10000;0;1;CountingSort;30001;0;0;56450
10000;0;1;QuickSort;590907;254904;105335;434711
10000;0;1;InsertionSort;29997;9999;0;4930
10000;0;1;BubbleSort;19998;9999;0;6290
10000;0;1;MergeSort;267232;69008;0;763682
10000;0;1;CountingSort;30001;0;0;217351
10000;0;1;QuickSort;548881;240739;96035;650852
10000;0;1;InsertionSort;29997;9999;0;4000
10000;0;1;BubbleSort;19998;9999;0;4650
10000;0;1;MergeSort;267232;69008;0;862551
10000;0;1;CountingSort;30001;0;0;56270
10000;0;1;QuickSort;531037;235246;91950;506262
10000;0;1;InsertionSort;29997;9999;0;6400
10000;0;1;BubbleSort;19998;9999;0;4350
10000;0;1;MergeSort;267232;69008;0;930632
10000;0;1;CountingSort;30001;0;0;112110
10000;0;1;QuickSort;513753;225561;89414;451611
10000;0;1;InsertionSort;29997;9999;0;4070
10000;0;1;BubbleSort;19998;9999;0;14040
10000;0;1;MergeSort;267232;69008;0;683252
10000;0;1;CountingSort;30001;0;0;52450
10000;0;1;QuickSort;526545;230340;92047;464252
10000;0;1;InsertionSort;29997;9999;0;4840
10000;0;1;BubbleSort;19998;9999;0;8170
10000;0;1;MergeSort;267232;69008;0;843162
10000;0;1;CountingSort;30001;0;0;67361
10000;0;1;QuickSort;497328;218433;86309;467571
10000;0;1;InsertionSort;29997;9999;0;4990
10000;0;1;BubbleSort;19998;9999;0;6110
10000;0;1;MergeSort;267232;69008;0;867952
10000;0;1;CountingSort;30001;0;0;306991
10000;0;1;QuickSort;512194;227629;88190;676041
10000;0;1;InsertionSort;29997;9999;0;6900
10000;0;1;BubbleSort;19998;9999;0;4370
10000;0;1;MergeSort;267232;69008;0;748061
10000;0;1;CountingSort;30001;0;0;57160
10000;0;1;QuickSort;584070;278361;95221;447021
10000;0;1;InsertionSort;29997;9999;0;4080
10000;0;1;BubbleSort;19998;9999;0;11450
10000;0;1;MergeSort;267232;69008;0;825312
10000;0;1;CountingSort;30001;0;0;64270
10000;0;1;QuickSort;559215;244215;98286;511162
10000;0;1;InsertionSort;29997;9999;0;4050
10000;0;1;BubbleSort;19998;9999;0;8140
10000;0;1;MergeSort;267232;69008;0;724461
10000;0;1;CountingSort;30001;0;0;64140
10000;0;1;QuickSort;534866;242306;90843;407531
10000;0;1;InsertionSort;29997;9999;0;5160
10000;0;1;BubbleSort;19998;9999;0;3410
10000;0;1;MergeSort;267232;69008;0;800082
10000;0;1;CountingSort;30001;0;0;207300
10000;0;1;QuickSort;526354;235585;90276;546801
10000;0;1;InsertionSort;29997;9999;0;3960
10000;0;1;BubbleSort;19998;9999;0;3530
10000;0;1;MergeSort;267232;69008;0;679052
10000;0;1;CountingSort;30001;0;0;51980
10000;0;1;QuickSort;543729;239730;94657;415681
10000;0;1;InsertionSort;29997;9999;0;5020
10000;0;1;BubbleSort;19998;9999;0;5200
10000;0;1;MergeSort;267232;69008;0;709031
10000;0;1;CountingSort;30001;0;0;70470
10000;0;1;QuickSort;529245;230853;92791;422601
10000;0;1;InsertionSort;29997;9999;0;4050
10000;0;1;BubbleSort;19998;9999;0;3370
10000;0;1;MergeSort;267232;69008;0;714732
10000;0;1;CountingSort;30001;0;0;331921
10000;0;1;QuickSort;532270;231964;93434;776972
10000;0;1;InsertionSort;29997;9999;0;5590
10000;0;1;BubbleSort;19998;9999;0;3310
10000;0;1;MergeSort;267232;69008;0;680952
10000;0;1;CountingSort;30001;0;0;51470
10000;0;1;QuickSort;510185;221498;89543;385981
