taille;desordre;typeDesordre;algo;accesses;comparisons;swaps;timeNano
5000;0;1;InsertionSort;14997;4999;0;84810
5000;0;1;BubbleSort;9998;4999;0;63530
5000;0;1;MergeSort;123616;32004;0;347571
5000;0;1;CountingSort;15001;0;0;167971
5000;0;1;QuickSort;270273;116382;47946;289951
5000;0;1;InsertionSort;14997;4999;0;114491
5000;0;1;BubbleSort;9998;4999;0;66540
5000;0;1;MergeSort;123616;32004;0;311851
5000;0;1;CountingSort;15001;0;0;94200
5000;0;1;QuickSort;225228;100431;38271;265690
5000;0;1;InsertionSort;14997;4999;0;148500
5000;0;1;BubbleSort;9998;4999;0;114160
5000;0;1;MergeSort;123616;32004;0;357071
5000;0;1;CountingSort;15001;0;0;305380
5000;0;1;QuickSort;242451;104577;42625;423971
5000;0;1;InsertionSort;14997;4999;0;153150
5000;0;1;BubbleSort;9998;4999;0;165650
5000;0;1;MergeSort;123616;32004;0;422981
5000;0;1;CountingSort;15001;0;0;167260
5000;0;1;QuickSort;244241;105941;42748;166781
5000;0;1;InsertionSort;14997;4999;0;190891
5000;0;1;BubbleSort;9998;4999;0;174401
5000;0;1;MergeSort;123616;32004;0;494152
5000;0;1;CountingSort;15001;0;0;284701
5000;0;1;QuickSort;215912;98411;35852;491151
5000;0;1;InsertionSort;14997;4999;0;137550
5000;0;1;BubbleSort;9998;4999;0;80740
5000;0;1;MergeSort;123616;32004;0;498322
5000;0;1;CountingSort;15001;0;0;163521
5000;0;1;QuickSort;247307;108686;42863;279461
5000;0;1;InsertionSort;14997;4999;0;114920
5000;0;1;BubbleSort;9998;4999;0;65550
5000;0;1;MergeSort;123616;32004;0;450011
5000;0;1;CountingSort;15001;0;0;43550
5000;0;1;QuickSort;239470;105484;41335;287401
5000;0;1;InsertionSort;14997;4999;0;170531
5000;0;1;BubbleSort;9998;4999;0;68401
5000;0;1;MergeSort;123616;32004;0;366691
5000;0;1;CountingSort;15001;0;0;29310
5000;0;1;QuickSort;256606;110617;45345;326091
5000;0;1;InsertionSort;14997;4999;0;218950
5000;0;1;BubbleSort;9998;4999;0;180840
5000;0;1;MergeSort;123616;32004;0;374131
5000;0;1;CountingSort;15001;0;0;30790
5000;0;1;QuickSort;242770;106843;41968;335161
5000;0;1;InsertionSort;14997;4999;0;217031
5000;0;1;BubbleSort;9998;4999;0;77431
5000;0;1;MergeSort;123616;32004;0;444781
5000;0;1;CountingSort;15001;0;0;36860
5000;0;1;QuickSort;261205;112330;46289;232860
5000;0;1;InsertionSort;14997;4999;0;121960
5000;0;1;BubbleSort;9998;4999;0;127030
5000;0;1;MergeSort;123616;32004;0;491411
5000;0;1;CountingSort;15001;0;0;33770
5000;0;1;QuickSort;227226;102651;38168;254681
5000;0;1;InsertionSort;14997;4999;0;141920
5000;0;1;BubbleSort;9998;4999;0;64840
5000;0;1;MergeSort;123616;32004;0;356991
5000;0;1;CountingSort;15001;0;0;30950
5000;0;1;QuickSort;266251;112564;47915;219571
5000;0;1;InsertionSort;14997;4999;0;4430
5000;0;1;BubbleSort;9998;4999;0;111440
5000;0;1;MergeSort;123616;32004;0;344121
5000;0;1;CountingSort;15001;0;0;25350
5000;0;1;QuickSort;268551;116130;47502;306121
5000;0;1;InsertionSort;14997;4999;0;3330
5000;0;1;BubbleSort;9998;4999;0;63150
5000;0;1;MergeSort;123616;32004;0;447191
5000;0;1;CountingSort;15001;0;0;23310
5000;0;1;QuickSort;255200;110561;44891;213570
5000;0;1;InsertionSort;14997;4999;0;3240
5000;0;1;BubbleSort;9998;4999;0;96240
5000;0;1;MergeSort;123616;32004;0;455202
5000;0;1;CountingSort;15001;0;0;31131
5000;0;1;QuickSort;260693;116033;44894;270780
5000;0;1;InsertionSort;14997;4999;0;3440
5000;0;1;BubbleSort;9998;4999;0;6590
5000;0;1;MergeSort;123616;32004;0;362261
5000;0;1;CountingSort;15001;0;0;33670
5000;0;1;QuickSort;217180;97027;36709;217880
5000;0;1;InsertionSort;14997;4999;0;1930
5000;0;1;BubbleSort;9998;4999;0;2990
5000;0;1;MergeSort;123616;32004;0;359601
5000;0;1;CountingSort;15001;0;0;31150
5000;0;1;QuickSort;226471;100741;38575;198030
5000;0;1;InsertionSort;14997;4999;0;2350
5000;0;1;BubbleSort;9998;4999;0;2190
5000;0;1;MergeSort;123616;32004;0;376571
5000;0;1;CountingSort;15001;0;0;224891
5000;0;1;QuickSort;223396;100129;37796;327821
5000;0;1;InsertionSort;14997;4999;0;3200
5000;0;1;BubbleSort;9998;4999;0;1680
5000;0;1;MergeSort;123616;32004;0;380581
5000;0;1;CountingSort;15001;0;0;24910
5000;0;1;QuickSort;257853;111606;45455;244970
5000;0;1;InsertionSort;14997;4999;0;2420
5000;0;1;BubbleSort;9998;4999;0;1760
5000;0;1;MergeSort;123616;32004;0;371841
5000;0;1;CountingSort;15001;0;0;28960
5000;0;1;QuickSort;256197;112365;44602;215621
5000;0;1;InsertionSort;14997;4999;0;1930
5000;0;1;BubbleSort;9998;4999;0;2440
5000;0;1;MergeSort;123616;32004;0;302811
5000;0;1;CountingSort;15001;0;0;30280
5000;0;1;QuickSort;257724;110388;45799;174340
5000;0;1;InsertionSort;14997;4999;0;3030
5000;0;1;BubbleSort;9998;4999;0;3010
5000;0;1;MergeSort;123616;32004;0;351641
5000;0;1;CountingSort;15001;0;0;36440
5000;0;1;QuickSort;234559;105574;39678;185881
5000;0;1;InsertionSort;14997;4999;0;2730
5000;0;1;BubbleSort;9998;4999;0;2960
5000;0;1;MergeSort;123616;32004;0;446732
5000;0;1;CountingSort;15001;0;0;28210
5000;0;1;QuickSort;246975;106392;43537;233610
5000;0;1;InsertionSort;14997;4999;0;3360
5000;0;1;BubbleSort;9998;4999;0;1990
5000;0;1;MergeSort;123616;32004;0;361461
5000;0;1;CountingSort;15001;0;0;116980
5000;0;1;QuickSort;245756;107060;42909;264511
5000;0;1;InsertionSort;14997;4999;0;3220
5000;0;1;BubbleSort;9998;4999;0;1960
5000;0;1;MergeSort;123616;32004;0;435031
5000;0;1;CountingSort;15001;0;0;30280
5000;0;1;QuickSort;259400;114491;44964;196861
5000;0;1;InsertionSort;14997;4999;0;2330
5000;0;1;BubbleSort;9998;4999;0;2020
5000;0;1;MergeSort;123616;32004;0;297611
5000;0;1;CountingSort;15001;0;0;37450
5000;0;1;QuickSort;237441;104568;40938;284110
5000;0;1;InsertionSort;14997;4999;0;2310
5000;0;1;BubbleSort;9998;4999;0;3000
5000;0;1;MergeSort;123616;32004;0;442251
5000;0;1;CountingSort;15001;0;0;24670
5000;0;1;QuickSort;242487;104580;42631;202211
5000;0;1;InsertionSort;14997;4999;0;2340
5000;0;1;BubbleSort;9998;4999;0;3510
5000;0;1;MergeSort;123616;32004;0;369951
5000;0;1;CountingSort;15001;0;0;30980
5000;0;1;QuickSort;241826;107069;41581;171960
5000;0;1;InsertionSort;14997;4999;0;3320
5000;0;1;BubbleSort;9998;4999;0;3050
5000;0;1;MergeSort;123616;32004;0;321101
5000;0;1;CountingSort;15001;0;0;28090
5000;0;1;QuickSort;243417;103794;43181;205980
5000;0;1;InsertionSort;14997;4999;0;3240
5000;0;1;BubbleSort;9998;4999;0;2370
5000;0;1;MergeSort;123616;32004;0;359921
5000;0;1;CountingSort;15001;0;0;24670
5000;0;1;QuickSort;260143;113110;45659;181420
5000;0;1;InsertionSort;14997;4999;0;7260
5000;0;1;BubbleSort;9998;4999;0;1600
5000;0;1;MergeSort;123616;32004;0;363001
5000;0;1;CountingSort;15001;0;0;24750
5000;0;1;QuickSort;245535;106851;42896;207181
5000;0;1;InsertionSort;14997;4999;0;1900
5000;0;1;BubbleSort;9998;4999;0;1960
5000;0;1;MergeSort;123616;32004;0;332621
5000;0;1;CountingSort;15001;0;0;28620
5000;0;1;QuickSort;250027;108358;43889;207450
5000;0;1;InsertionSort;14997;4999;0;2340
5000;0;1;BubbleSort;9998;4999;0;4930
5000;0;1;MergeSort;123616;32004;0;353941
5000;0;1;CountingSort;15001;0;0;30180
5000;0;1;QuickSort;238734;107838;40292;211100
5000;0;1;InsertionSort;14997;4999;0;2370
5000;0;1;BubbleSort;9998;4999;0;2040
5000;0;1;MergeSort;123616;32004;0;367061
5000;0;1;CountingSort;15001;0;0;30750
5000;0;1;QuickSort;224246;97964;38774;246090
5000;0;1;InsertionSort;14997;4999;0;2970
5000;0;1;BubbleSort;9998;4999;0;2970
5000;0;1;MergeSort;123616;32004;0;367731
5000;0;1;CountingSort;15001;0;0;27610
5000;0;1;QuickSort;234692;101423;41096;211741
5000;0;1;InsertionSort;14997;4999;0;3710
5000;0;1;BubbleSort;9998;4999;0;2020
5000;0;1;MergeSort;123616;32004;0;315041
5000;0;1;CountingSort;15001;0;0;24970
5000;0;1;QuickSort;238652;102953;41900;205611
5000;0;1;InsertionSort;14997;4999;0;5130
5000;0;1;BubbleSort;9998;4999;0;2240
5000;0;1;MergeSort;123616;32004;0;290901
5000;0;1;CountingSort;15001;0;0;24040
5000;0;1;QuickSort;248379;108285;43368;215260
5000;0;1;InsertionSort;14997;4999;0;1980
5000;0;1;BubbleSort;9998;4999;0;2000
5000;0;1;MergeSort;123616;32004;0;288211
5000;0;1;CountingSort;15001;0;0;27410
5000;0;1;QuickSort;251977;107212;44921;246671
5000;0;1;InsertionSort;14997;4999;0;1940
5000;0;1;BubbleSort;9998;4999;0;3130
5000;0;1;MergeSort;123616;32004;0;308921
5000;0;1;CountingSort;15001;0;0;49410
5000;0;1;QuickSort;228318;100527;39275;218191
5000;0;1;InsertionSort;14997;4999;0;1890
5000;0;1;BubbleSort;9998;4999;0;2640
5000;0;1;MergeSort;123616;32004;0;304420
5000;0;1;CountingSort;15001;0;0;30430
5000;0;1;QuickSort;282946;122002;50331;184100
5000;0;1;InsertionSort;14997;4999;0;2400
5000;0;1;BubbleSort;9998;4999;0;2390
5000;0;1;MergeSort;123616;32004;0;356251
5000;0;1;CountingSort;15001;0;0;27220
5000;0;1;QuickSort;240027;102843;42443;197760
5000;0;1;InsertionSort;14997;4999;0;1880
5000;0;1;BubbleSort;9998;4999;0;2130
5000;0;1;MergeSort;123616;32004;0;290041
5000;0;1;CountingSort;15001;0;0;67000
5000;0;1;QuickSort;228506;100403;39367;235490
5000;0;1;InsertionSort;14997;4999;0;3160
5000;0;1;BubbleSort;9998;4999;0;2040
5000;0;1;MergeSort;123616;32004;0;360181
5000;0;1;CountingSort;15001;0;0;35040
5000;0;1;QuickSort;242135;105647;42153;206851
5000;0;1;InsertionSort;14997;4999;0;2350
5000;0;1;BubbleSort;9998;4999;0;3060
5000;0;1;MergeSort;123616;32004;0;386611
5000;0;1;CountingSort;15001;0;0;29160
5000;0;1;QuickSort;239483;104315;41736;203240
5000;0;1;InsertionSort;14997;4999;0;2510
5000;0;1;BubbleSort;9998;4999;0;2980
5000;0;1;MergeSort;123616;32004;0;354641
5000;0;1;CountingSort;15001;0;0;30930
5000;0;1;QuickSort;230925;101262;39884;273960
5000;0;1;InsertionSort;14997;4999;0;2320
5000;0;1;BubbleSort;9998;4999;0;1780
5000;0;1;MergeSort;123616;32004;0;357881
5000;0;1;CountingSort;15001;0;0;36980
5000;0;1;QuickSort;236191;107197;39649;211030
5000;0;1;InsertionSort;14997;4999;0;2970
5000;0;1;BubbleSort;9998;4999;0;3730
5000;0;1;MergeSort;123616;32004;0;376931
5000;0;1;CountingSort;15001;0;0;27830
5000;0;1;QuickSort;237005;110693;38768;236561
5000;0;1;InsertionSort;14997;4999;0;3500
5000;0;1;BubbleSort;9998;4999;0;3690
5000;0;1;MergeSort;123616;32004;0;435292
5000;0;1;CountingSort;15001;0;0;37600
5000;0;1;QuickSort;241891;106378;41841;297340
5000;0;1;InsertionSort;14997;4999;0;12600
5000;0;1;BubbleSort;9998;4999;0;2080
5000;0;1;MergeSort;123616;32004;0;411171
5000;0;1;CountingSort;15001;0;0;44990
5000;0;1;QuickSort;235240;105208;40007;167361
5000;0;1;InsertionSort;14997;4999;0;2200
5000;0;1;BubbleSort;9998;4999;0;4360
5000;0;1;MergeSort;123616;32004;0;295411
5000;0;1;CountingSort;15001;0;0;29330
5000;0;1;QuickSort;236522;102974;41196;166791
5000;0;1;InsertionSort;14997;4999;0;1810
5000;0;1;BubbleSort;9998;4999;0;2340
5000;0;1;MergeSort;123616;32004;0;288130
5000;0;1;CountingSort;15001;0;0;30770
5000;0;1;QuickSort;227815;98404;39802;197661
5000;0;1;InsertionSort;14997;4999;0;2260
5000;0;1;BubbleSort;9998;4999;0;1550
5000;0;1;MergeSort;123616;32004;0;486212
5000;0;1;CountingSort;15001;0;0;30770
5000;0;1;QuickSort;241487;103625;42641;206021
5000;0;1;InsertionSort;14997;4999;0;2230
5000;0;1;BubbleSort;9998;4999;0;2980
5000;0;1;MergeSort;123616;32004;0;358751
5000;0;1;CountingSort;15001;0;0;27081
5000;0;1;QuickSort;261848;110777;47012;230990
5000;0;1;InsertionSort;14997;4999;0;2300
5000;0;1;BubbleSort;9998;4999;0;2080
5000;0;1;MergeSort;123616;32004;0;397891
5000;0;1;CountingSort;15001;0;0;77110
5000;0;1;QuickSort;304926;129471;55156;290130
5000;0;1;InsertionSort;14997;4999;0;3100
5000;0;1;BubbleSort;9998;4999;0;1870
5000;0;1;MergeSort;123616;32004;0;362791
5000;0;1;CountingSort;15001;0;0;36400
5000;0;1;QuickSort;230568;100473;40023;213571
5000;0;1;InsertionSort;14997;4999;0;2270
5000;0;1;BubbleSort;9998;4999;0;1890
5000;0;1;MergeSort;123616;32004;0;500951
5000;0;1;CountingSort;15001;0;0;28850
5000;0;1;QuickSort;263904;115134;46266;214710
5000;0;1;InsertionSort;14997;4999;0;2290
5000;0;1;BubbleSort;9998;4999;0;3970
5000;0;1;MergeSort;123616;32004;0;355701
5000;0;1;CountingSort;15001;0;0;37680
5000;0;1;QuickSort;242056;105970;42070;211960
5000;0;1;InsertionSort;14997;4999;0;2290
5000;0;1;BubbleSort;9998;4999;0;2050
5000;0;1;MergeSort;123616;32004;0;368441
5000;0;1;CountingSort;15001;0;0;29280
5000;0;1;QuickSort;237552;102528;41693;224941
5000;0;1;InsertionSort;14997;4999;0;2300
5000;0;1;BubbleSort;9998;4999;0;2940
5000;0;1;MergeSort;123616;32004;0;291881
5000;0;1;CountingSort;15001;0;0;27470
5000;0;1;QuickSort;231218;103913;39076;205760
5000;0;1;InsertionSort;14997;4999;0;2250
5000;0;1;BubbleSort;9998;4999;0;1530
5000;0;1;MergeSort;123616;32004;0;392671
5000;0;1;CountingSort;15001;0;0;30660
5000;0;1;QuickSort;225290;99695;38507;200720
5000;0;1;InsertionSort;14997;4999;0;4680
5000;0;1;BubbleSort;9998;4999;0;1530
5000;0;1;MergeSort;123616;32004;0;356021
5000;0;1;CountingSort;15001;0;0;30180
5000;0;1;QuickSort;258575;109676;46286;207600
5000;0;1;InsertionSort;14997;4999;0;2260
5000;0;1;BubbleSort;9998;4999;0;1900
5000;0;1;MergeSort;123616;32004;0;357621
5000;0;1;CountingSort;15001;0;0;28960
5000;0;1;QuickSort;248325;106554;43910;1561854
5000;0;1;InsertionSort;14997;4999;0;2300
5000;0;1;BubbleSort;9998;4999;0;2360
5000;0;1;MergeSort;123616;32004;0;1560634
5000;0;1;CountingSort;15001;0;0;22000
5000;0;1;QuickSort;232838;101114;40581;202780
5000;0;1;InsertionSort;14997;4999;0;3270
5000;0;1;BubbleSort;9998;4999;0;3900
5000;0;1;MergeSort;123616;32004;0;320631
5000;0;1;CountingSort;15001;0;0;21750
5000;0;1;QuickSort;253059;109272;44597;287300
5000;0;1;InsertionSort;14997;4999;0;5000
5000;0;1;BubbleSort;9998;4999;0;1530
5000;0;1;MergeSort;123616;32004;0;255221
5000;0;1;CountingSort;15001;0;0;21690
5000;0;1;QuickSort;223693;98380;38431;195551
5000;0;1;InsertionSort;14997;4999;0;2260
5000;0;1;BubbleSort;9998;4999;0;1860
5000;0;1;MergeSort;123616;32004;0;164730
5000;0;1;CountingSort;15001;0;0;27370
5000;0;1;QuickSort;220919;99782;37058;198870
5000;0;1;InsertionSort;14997;4999;0;2230
5000;0;1;BubbleSort;9998;4999;0;2890
5000;0;1;MergeSort;123616;32004;0;166320
5000;0;1;CountingSort;15001;0;0;21420
5000;0;1;QuickSort;234321;101928;40757;203081
5000;0;1;InsertionSort;14997;4999;0;2190
5000;0;1;BubbleSort;9998;4999;0;1880
5000;0;1;MergeSort;123616;32004;0;205220
5000;0;1;CountingSort;15001;0;0;25140
5000;0;1;QuickSort;237295;105274;40671;215161
5000;0;1;InsertionSort;14997;4999;0;2440
5000;0;1;BubbleSort;9998;4999;0;4980
5000;0;1;MergeSort;123616;32004;0;190390
5000;0;1;CountingSort;15001;0;0;23410
5000;0;1;QuickSort;259854;109941;46630;243161
5000;0;1;InsertionSort;14997;4999;0;3520
5000;0;1;BubbleSort;9998;4999;0;3640
5000;0;1;MergeSort;123616;32004;0;322321
5000;0;1;CountingSort;15001;0;0;30500
5000;0;1;QuickSort;234776;103961;40270;239161
5000;0;1;InsertionSort;14997;4999;0;1800
5000;0;1;BubbleSort;9998;4999;0;2820
5000;0;1;MergeSort;123616;32004;0;134921
5000;0;2;CountingSort;15001;0;0;959332
5000;0;2;QuickSort;220095;99237;36935;2253966
5000;0;2;InsertionSort;14997;4999;0;715462
5000;0;2;BubbleSort;9998;4999;0;443911
5000;0;2;MergeSort;123616;32004;0;1596675
5000;0;2;CountingSort;15001;0;0;697032
5000;0;2;QuickSort;235596;102855;40916;3103488
5000;0;2;InsertionSort;14997;4999;0;534892
5000;0;2;BubbleSort;9998;4999;0;355501
5000;0;2;MergeSort;123616;32004;0;467972
5000;0;2;CountingSort;15001;0;0;603071
5000;0;2;QuickSort;228527;102218;38768;261410
5000;0;2;InsertionSort;14997;4999;0;382431
5000;0;2;BubbleSort;9998;4999;0;341561
5000;0;2;MergeSort;123616;32004;0;432081
5000;0;2;CountingSort;15001;0;0;840142
5000;0;2;QuickSort;232117;102052;40029;242351
5000;0;2;InsertionSort;14997;4999;0;367281
5000;0;2;BubbleSort;9998;4999;0;329861
5000;0;2;MergeSort;123616;32004;0;589161
5000;0;2;CountingSort;15001;0;0;162530
5000;0;2;QuickSort;236589;102774;41252;188320
5000;0;2;InsertionSort;14997;4999;0;477021
5000;0;2;BubbleSort;9998;4999;0;459161
5000;0;2;MergeSort;123616;32004;0;588242
5000;0;2;CountingSort;15001;0;0;102960
5000;0;2;QuickSort;239644;105859;41250;318461
5000;0;2;InsertionSort;14997;4999;0;466311
5000;0;2;BubbleSort;9998;4999;0;257631
5000;0;2;MergeSort;123616;32004;0;466321
5000;0;2;CountingSort;15001;0;0;91990
5000;0;2;QuickSort;241136;105089;42035;206741
5000;0;2;InsertionSort;14997;4999;0;572192
5000;0;2;BubbleSort;9998;4999;0;477852
5000;0;2;MergeSort;123616;32004;0;548222
5000;0;2;CountingSort;15001;0;0;144771
5000;0;2;QuickSort;234871;104689;40073;219931
5000;0;2;InsertionSort;14997;4999;0;516591
5000;0;2;BubbleSort;9998;4999;0;371181
5000;0;2;MergeSort;123616;32004;0;368411
5000;0;2;CountingSort;15001;0;0;110220
5000;0;2;QuickSort;248519;108101;43504;373261
5000;0;2;InsertionSort;14997;4999;0;565632
5000;0;2;BubbleSort;9998;4999;0;449422
5000;0;2;MergeSort;123616;32004;0;535301
5000;0;2;CountingSort;15001;0;0;232710
5000;0;2;QuickSort;242598;103545;42988;466081
5000;0;2;InsertionSort;14997;4999;0;376191
5000;0;2;BubbleSort;9998;4999;0;358461
5000;0;2;MergeSort;123616;32004;0;467111
5000;0;2;CountingSort;15001;0;0;135701
5000;0;2;QuickSort;250786;110869;43317;281241
5000;0;2;InsertionSort;14997;4999;0;495152
5000;0;2;BubbleSort;9998;4999;0;445112
5000;0;2;MergeSort;123616;32004;0;393981
5000;0;2;CountingSort;15001;0;0;228100
5000;0;2;QuickSort;229446;101175;39434;408271
5000;0;2;InsertionSort;14997;4999;0;510781
5000;0;2;BubbleSort;9998;4999;0;339311
5000;0;2;MergeSort;123616;32004;0;343521
5000;0;2;CountingSort;15001;0;0;124151
5000;0;2;QuickSort;231884;103673;39380;320471
5000;0;2;InsertionSort;14997;4999;0;491871
5000;0;2;BubbleSort;9998;4999;0;495451
5000;0;2;MergeSort;123616;32004;0;314101
5000;0;2;CountingSort;15001;0;0;74910
5000;0;2;QuickSort;275343;121941;47793;306760
5000;0;2;InsertionSort;14997;4999;0;385831
5000;0;2;BubbleSort;9998;4999;0;430081
5000;0;2;MergeSort;123616;32004;0;474031
