taille,desordre,typeDesordre,algo,accesses,comparisons,swaps,timeNano
1000,30,3,MergeSort,19952,5936,0,862245
1000,30,4,CountingSort,3001,0,0,149308
1000,30,4,QuickSort,35519,14918,6197,594790
1000,30,4,InsertionSort,64281,21427,0,1527314
1000,30,4,BubbleSort,587206,252747,20428,5330586
1000,30,4,MergeSort,19952,6042,0,665369
1000,40,1,CountingSort,3001,0,0,153148
1000,40,1,QuickSort,41313,17745,7199,757557
1000,40,1,InsertionSort,449559,149853,0,5151069
1000,40,1,BubbleSort,1593864,499224,148854,7397958
1000,40,1,MergeSort,19952,8627,0,687858
1000,40,2,CountingSort,3001,0,0,150957
1000,40,2,QuickSort,36468,15576,6300,631348
1000,40,2,InsertionSort,107215,35737,0,2388328
1000,40,2,BubbleSort,737904,299472,34740,5693838
1000,40,2,MergeSort,19952,6172,0,659578
1000,40,3,CountingSort,3001,0,0,185717
1000,40,3,QuickSort,40404,16476,7304,739027
1000,40,3,InsertionSort,114669,38223,0,2639583
1000,40,3,BubbleSort,741490,296297,37224,5993533
1000,40,3,MergeSort,19952,6292,0,661699
1000,40,4,CountingSort,3001,0,0,161087
1000,40,4,QuickSort,36982,16306,6225,733157
1000,40,4,InsertionSort,123948,41316,0,2871039
1000,40,4,BubbleSort,785112,311922,40317,5965784
1000,40,4,MergeSort,19952,6390,0,693488
1000,50,1,CountingSort,3001,0,0,186726
1000,50,1,QuickSort,39247,16444,6938,696138
1000,50,1,InsertionSort,557365,185787,0,5428694
1000,50,1,BubbleSort,1737780,499310,184790,7546456
1000,50,1,MergeSort,19952,8624,0,696587
1000,50,2,CountingSort,3001,0,0,154967
1000,50,2,QuickSort,42790,17419,7785,978753
1000,50,2,InsertionSort,172949,57643,0,3927460
1000,50,2,BubbleSort,953654,363519,56654,6958266
1000,50,2,MergeSort,19952,6594,0,728087
1000,50,3,CountingSort,3001,0,0,154127
1000,50,3,QuickSort,36945,15471,6493,803396
1000,50,3,InsertionSort,169260,56420,0,3893020
1000,50,3,BubbleSort,933924,356120,55421,6382387
1000,50,3,MergeSort,19952,6606,0,673198
1000,50,4,CountingSort,3001,0,0,147457
1000,50,4,QuickSort,38511,15789,6912,701847
1000,50,4,InsertionSort,163698,54566,0,3728864
1000,50,4,BubbleSort,927578,356655,53567,6346448
1000,50,4,MergeSort,19952,6626,0,700828
1000,60,1,CountingSort,3001,0,0,156327
1000,60,1,QuickSort,36690,15828,6282,782466
1000,60,1,InsertionSort,589970,196654,0,5461493
1000,60,1,BubbleSort,1774154,495759,195659,7486877
1000,60,1,MergeSort,19952,8674,0,685388
1000,60,2,CountingSort,3001,0,0,155918
1000,60,2,QuickSort,39890,16598,7095,679188
1000,60,2,InsertionSort,238762,79586,0,5545951
1000,60,2,BubbleSort,1130600,408122,78589,7066595
1000,60,2,MergeSort,19952,6922,0,652619
1000,60,3,CountingSort,3001,0,0,161617
1000,60,3,QuickSort,44053,18163,7971,791066
1000,60,3,InsertionSort,245478,81826,0,4622308
1000,60,3,BubbleSort,1127386,402039,80827,6964617
1000,60,3,MergeSort,19952,7142,0,661558
1000,60,4,CountingSort,3001,0,0,154247
1000,60,4,QuickSort,39969,17265,6904,608899
1000,60,4,InsertionSort,240246,80082,0,4582289
1000,60,4,BubbleSort,1141026,412347,79083,6966027
1000,60,4,MergeSort,19952,7362,0,667368
1000,70,1,CountingSort,3001,0,0,249755
1000,70,1,QuickSort,40002,16479,7176,768026
1000,70,1,InsertionSort,589654,196550,0,5560192
1000,70,1,BubbleSort,1778956,498372,195553,7579386
1000,70,1,MergeSort,19952,8650,0,688718
1000,70,2,CountingSort,3001,0,0,155467
1000,70,2,QuickSort,39894,16212,7231,959823
1000,70,2,InsertionSort,337383,112457,0,4955242
1000,70,2,BubbleSort,1326864,440504,111464,6989406
1000,70,2,MergeSort,19952,7306,0,616239
1000,70,3,CountingSort,3001,0,0,148878
1000,70,3,QuickSort,37638,15873,6594,883585
1000,70,3,InsertionSort,343707,114569,0,4933392
1000,70,3,BubbleSort,1354370,450045,113570,7099445
1000,70,3,MergeSort,19952,7497,0,658168
1000,70,4,CountingSort,3001,0,0,157507
1000,70,4,QuickSort,42778,17875,7636,862255
1000,70,4,InsertionSort,339132,113044,0,4844364
1000,70,4,BubbleSort,1327118,439469,112045,7195552
1000,70,4,MergeSort,19952,7668,0,699958
1000,80,1,CountingSort,3001,0,0,148887
1000,80,1,QuickSort,35931,15606,6110,809665
1000,80,1,InsertionSort,641294,213762,0,5566142
1000,80,1,BubbleSort,1846762,497847,212767,7573675
1000,80,1,MergeSort,19952,8659,0,617289
1000,80,2,CountingSort,3001,0,0,178017
1000,80,2,QuickSort,39632,16934,6893,780257
1000,80,2,InsertionSort,463414,154468,0,5109249
1000,80,2,BubbleSort,1545556,465830,153474,7136263
1000,80,2,MergeSort,19952,7737,0,726917
1000,80,3,CountingSort,3001,0,0,158817
1000,80,3,QuickSort,43022,17507,7827,896834
1000,80,3,InsertionSort,439737,146579,0,5162619
1000,80,3,BubbleSort,1524914,471297,145580,7136494
1000,80,3,MergeSort,19952,7894,0,678908
1000,80,4,CountingSort,3001,0,0,158757
1000,80,4,QuickSort,39498,16857,6879,923383
1000,80,4,InsertionSort,441081,147027,0,5155749
1000,80,4,BubbleSort,1514730,465309,146028,7163013
1000,80,4,MergeSort,19952,8126,0,672099
1000,90,1,CountingSort,3001,0,0,146957
1000,90,1,QuickSort,40935,16626,7432,751567
1000,90,1,InsertionSort,643599,214531,0,5691159
1000,90,1,BubbleSort,1850590,498225,213535,7578325
1000,90,1,MergeSort,19952,8709,0,681738
1000,90,2,CountingSort,3001,0,0,154657
1000,90,2,QuickSort,38698,16147,6855,754537
1000,90,2,InsertionSort,565560,188516,0,5366365
1000,90,2,BubbleSort,1736210,493059,187523,7444978
1000,90,2,MergeSort,19952,8107,0,691438
1000,90,3,CountingSort,3001,0,0,145287
1000,90,3,QuickSort,38780,16769,6679,905934
1000,90,3,InsertionSort,556842,185614,0,6062133
1000,90,3,BubbleSort,1711700,486620,184615,7733843
1000,90,3,MergeSort,19952,8324,0,688109
1000,90,4,CountingSort,3001,0,0,161727
1000,90,4,QuickSort,35710,15208,6166,646119
1000,90,4,InsertionSort,543120,181040,0,5388315
1000,90,4,BubbleSort,1690772,485304,180041,8104017
1000,90,4,MergeSort,19952,8471,0,670068
1000,100,1,CountingSort,3001,0,0,155027
1000,100,1,QuickSort,40734,17343,7138,807646
1000,100,1,InsertionSort,661960,220652,0,5744559
1000,100,1,BubbleSort,1874650,498015,219655,7460539
1000,100,1,MergeSort,19952,8693,0,691398
1000,100,2,CountingSort,3001,0,0,155717
1000,100,2,QuickSort,37585,15907,6565,892994
1000,100,2,InsertionSort,698418,232806,0,5901856
1000,100,2,BubbleSort,1922068,497420,231807,7608876
1000,100,2,MergeSort,19952,8694,0,725428
1000,100,3,CountingSort,3001,0,0,192716
1000,100,3,QuickSort,34872,14901,5978,696187
1000,100,3,InsertionSort,669338,223110,0,5706889
1000,100,3,BubbleSort,1883554,497547,222115,7532347
1000,100,3,MergeSort,19952,8694,0,679698
1000,100,4,CountingSort,3001,0,0,154487
1000,100,4,QuickSort,40232,17009,7078,1115681
1000,100,4,InsertionSort,686979,228987,0,6715952
1000,100,4,BubbleSort,1910748,499380,227997,7650055
1000,100,4,MergeSort,19952,8712,0,692658
