taille,desordre,typeDesordre,algo,accesses,comparisons,swaps,timeNano
500,60,4,QuickSort,18806,7724,3370,523311
500,60,4,InsertionSort,64371,21457,0,1570391
500,60,4,BubbleSort,293132,104650,20958,4516709
500,60,4,MergeSort,8976,3285,0,431502
500,70,1,CountingSort,1501,0,0,77759
500,70,1,QuickSort,19229,8156,3359,598759
500,70,1,InsertionSort,158007,52669,0,3672624
500,70,1,BubbleSort,456110,123715,52170,5102898
500,70,1,MergeSort,8976,3832,0,453952
500,70,2,CountingSort,1501,0,0,78599
500,70,2,QuickSort,17178,7296,2963,542150
500,70,2,InsertionSort,80623,26873,0,1907366
500,70,2,BubbleSort,311532,103014,26376,4688236
500,70,2,MergeSort,8976,3234,0,435992
500,70,3,CountingSort,1501,0,0,100508
500,70,3,QuickSort,17649,6960,3226,669278
500,70,3,InsertionSort,85767,28589,0,2404416
500,70,3,BubbleSort,332104,109872,28090,4812894
500,70,3,MergeSort,8976,3330,0,470031
500,70,4,CountingSort,1501,0,0,76999
500,70,4,QuickSort,16918,7309,2869,515900
500,70,4,InsertionSort,86496,28832,0,1960335
500,70,4,BubbleSort,331326,108997,28333,4551609
500,70,4,MergeSort,8976,3407,0,450242
500,80,1,CountingSort,1501,0,0,76419
500,80,1,QuickSort,20230,8359,3621,622488
500,80,1,InsertionSort,158587,52859,0,3533147
500,80,1,BubbleSort,458258,124399,52365,4971971
500,80,1,MergeSort,8976,3855,0,457972
500,80,2,CountingSort,1501,0,0,78179
500,80,2,QuickSort,19552,8212,3442,614979
500,80,2,InsertionSort,111182,37058,0,2608033
500,80,2,BubbleSort,380746,117247,36563,4825904
500,80,2,MergeSort,8976,3415,0,443672
500,80,3,CountingSort,1501,0,0,92789
500,80,3,QuickSort,17288,7235,3019,613409
500,80,3,InsertionSort,109275,36425,0,2534905
500,80,3,BubbleSort,379632,117964,35926,4774954
500,80,3,MergeSort,8976,3512,0,451562
500,80,4,CountingSort,1501,0,0,85639
500,80,4,QuickSort,21275,8450,3946,896864
500,80,4,InsertionSort,111762,37254,0,2994197
500,80,4,BubbleSort,377614,115297,36755,5023251
500,80,4,MergeSort,8976,3605,0,663568
500,90,1,CountingSort,1501,0,0,77888
500,90,1,QuickSort,16921,6865,3022,508770
500,90,1,InsertionSort,167655,55883,0,3886251
500,90,1,BubbleSort,470892,124672,55387,5104258
500,90,1,MergeSort,8976,3848,0,436723
500,90,2,CountingSort,1501,0,0,76988
500,90,2,QuickSort,20697,8241,3813,541741
500,90,2,InsertionSort,130485,43495,0,3041246
500,90,2,BubbleSort,416082,122049,42996,5021230
500,90,2,MergeSort,8976,3582,0,434552
500,90,3,CountingSort,1501,0,0,77759
500,90,3,QuickSort,15868,6523,2780,526281
500,90,3,InsertionSort,131832,43944,0,3068515
500,90,3,BubbleSort,419248,122734,43445,4979811
500,90,3,MergeSort,8976,3694,0,461002
500,90,4,CountingSort,1501,0,0,100688
500,90,4,QuickSort,19657,8254,3468,568860
500,90,4,InsertionSort,141942,47314,0,3328410
500,90,4,BubbleSort,432068,122404,46815,5049240
500,90,4,MergeSort,8976,3742,0,452442
500,100,1,CountingSort,1501,0,0,78738
500,100,1,QuickSort,16167,6942,2744,449141
500,100,1,InsertionSort,166192,55396,0,3849802
500,100,1,BubbleSort,465904,123154,54899,5137378
500,100,1,MergeSort,8976,3832,0,444582
500,100,2,CountingSort,1501,0,0,94789
500,100,2,QuickSort,17957,7274,3230,686398
500,100,2,InsertionSort,173363,57785,0,4605798
500,100,2,BubbleSort,477020,123930,57290,5511922
500,100,2,MergeSort,8976,3855,0,679098
500,100,3,CountingSort,1501,0,0,76038
500,100,3,QuickSort,17900,7193,3236,546920
500,100,3,InsertionSort,173207,57733,0,3999499
500,100,3,BubbleSort,477522,124285,57238,5231197
500,100,3,MergeSort,8976,3852,0,468242
500,100,4,CountingSort,1501,0,0,77268
500,100,4,QuickSort,19209,7896,3434,519221
500,100,4,InsertionSort,167906,55964,0,3806442
500,100,4,BubbleSort,468938,123525,55472,5038320
500,100,4,MergeSort,8976,3844,0,453492
