taille,desordre,typeDesordre,algo,accesses,comparisons,swaps,timeNano
100,20,2,MergeSort,1344,372,0,78539
100,20,3,CountingSort,301,0,0,17380
100,20,3,QuickSort,2211,879,380,143007
100,20,3,InsertionSort,534,178,0,20340
100,20,3,BubbleSort,3574,1629,79,146728
100,20,3,MergeSort,1344,375,0,80569
100,20,4,CountingSort,301,0,0,17230
100,20,4,QuickSort,2497,964,445,150497
100,20,4,InsertionSort,633,211,0,22479
100,20,4,BubbleSort,3706,1629,112,139028
100,20,4,MergeSort,1344,378,0,79168
100,30,1,CountingSort,301,0,0,17300
100,30,1,QuickSort,2118,843,360,146997
100,30,1,InsertionSort,4809,1601,0,150058
100,30,1,BubbleSort,15914,4947,1505,380753
100,30,1,MergeSort,1344,508,0,99958
100,30,2,CountingSort,301,0,0,17319
100,30,2,QuickSort,2545,994,450,154557
100,30,2,InsertionSort,830,274,0,29609
100,30,2,BubbleSort,3810,1547,179,121647
100,30,2,MergeSort,1344,388,0,74938
100,30,3,CountingSort,301,0,0,17930
100,30,3,QuickSort,2755,1087,495,167637
100,30,3,InsertionSort,987,329,0,30949
100,30,3,BubbleSort,5418,2249,230,168577
100,30,3,MergeSort,1344,395,0,73679
100,30,4,CountingSort,301,0,0,17210
100,30,4,QuickSort,2823,1038,528,185236
100,30,4,InsertionSort,858,286,0,28519
100,30,4,BubbleSort,4328,1790,187,153357
100,30,4,MergeSort,1344,403,0,75108
100,40,1,CountingSort,301,0,0,18660
100,40,1,QuickSort,2453,986,419,154957
100,40,1,InsertionSort,5535,1845,0,227806
100,40,1,BubbleSort,16378,4697,1746,411912
100,40,1,MergeSort,1344,543,0,79158
100,40,2,CountingSort,301,0,0,17549
100,40,2,QuickSort,2324,878,415,131148
100,40,2,InsertionSort,1234,410,0,39139
100,40,2,BubbleSort,6182,2465,313,214346
100,40,2,MergeSort,1344,401,0,77849
100,40,3,CountingSort,301,0,0,17280
100,40,3,QuickSort,3006,1095,569,212136
100,40,3,InsertionSort,1527,509,0,90299
100,40,3,BubbleSort,7880,3120,410,273355
100,40,3,MergeSort,1344,406,0,94369
100,40,4,CountingSort,301,0,0,17770
100,40,4,QuickSort,2828,1055,525,210996
100,40,4,InsertionSort,1425,475,0,53679
100,40,4,BubbleSort,7114,2805,376,189476
100,40,4,MergeSort,1344,420,0,76098
100,50,1,CountingSort,301,0,0,17499
100,50,1,QuickSort,2718,1068,484,182346
100,50,1,InsertionSort,5292,1764,0,214546
100,50,1,BubbleSort,16548,4944,1665,386522
100,50,1,MergeSort,1344,537,0,80398
100,50,2,CountingSort,301,0,0,16970
100,50,2,QuickSort,2427,975,419,153567
100,50,2,InsertionSort,2044,680,0,67618
100,50,2,BubbleSort,9370,3519,583,278105
100,50,2,MergeSort,1344,428,0,78558
100,50,3,CountingSort,301,0,0,17400
100,50,3,QuickSort,2228,824,401,162328
100,50,3,InsertionSort,1950,650,0,83328
100,50,3,BubbleSort,9134,3465,551,305984
100,50,3,MergeSort,1344,428,0,97338
100,50,4,CountingSort,301,0,0,17520
100,50,4,QuickSort,2629,1015,471,152677
100,50,4,InsertionSort,1935,645,0,74068
100,50,4,BubbleSort,8662,3239,546,271145
100,50,4,MergeSort,1344,427,0,76399
100,60,1,CountingSort,301,0,0,17159
100,60,1,QuickSort,2667,1008,486,173616
100,60,1,InsertionSort,5643,1881,0,161957
100,60,1,BubbleSort,16788,4830,1782,397073
100,60,1,MergeSort,1344,528,0,89219
100,60,2,CountingSort,301,0,0,19970
100,60,2,QuickSort,2392,958,412,139747
100,60,2,InsertionSort,3015,1005,0,93428
100,60,2,BubbleSort,11268,3822,906,333064
100,60,2,MergeSort,1344,437,0,75579
100,60,3,CountingSort,301,0,0,17260
100,60,3,QuickSort,2927,1058,557,184017
100,60,3,InsertionSort,2763,921,0,86459
100,60,3,BubbleSort,10932,3822,822,308635
100,60,3,MergeSort,1344,464,0,78458
100,60,4,CountingSort,301,0,0,17229
100,60,4,QuickSort,2236,883,390,130768
100,60,4,InsertionSort,2439,813,0,87888
100,60,4,BubbleSort,10776,3960,714,280115
100,60,4,MergeSort,1344,489,0,90789
100,70,1,CountingSort,301,0,0,17439
100,70,1,QuickSort,2280,891,395,132588
100,70,1,InsertionSort,7237,2411,0,205477
100,70,1,BubbleSort,19046,4895,2314,398693
100,70,1,MergeSort,1344,540,0,89058
100,70,2,CountingSort,301,0,0,17560
100,70,2,QuickSort,2375,920,420,144288
100,70,2,InsertionSort,3799,1265,0,113578
100,70,2,BubbleSort,13702,4515,1168,322924
100,70,2,MergeSort,1344,461,0,77839
100,70,3,CountingSort,301,0,0,17349
100,70,3,QuickSort,2565,930,475,141017
100,70,3,InsertionSort,3639,1213,0,162207
100,70,3,BubbleSort,12194,3869,1114,325094
100,70,3,MergeSort,1344,470,0,75199
100,70,4,CountingSort,301,0,0,17669
100,70,4,QuickSort,2487,960,444,185367
100,70,4,InsertionSort,3945,1315,0,145748
100,70,4,BubbleSort,12784,3960,1216,290704
100,70,4,MergeSort,1344,490,0,86199
100,80,1,CountingSort,301,0,0,17960
100,80,1,QuickSort,2568,993,458,141457
100,80,1,InsertionSort,6782,2258,0,189426
100,80,1,BubbleSort,18522,4935,2163,444772
100,80,1,MergeSort,1344,539,0,81369
100,80,2,CountingSort,301,0,0,17560
100,80,2,QuickSort,2821,1150,491,152127
100,80,2,InsertionSort,4833,1611,0,147157
100,80,2,BubbleSort,14226,4089,1512,350314
100,80,2,MergeSort,1344,483,0,78048
100,80,3,CountingSort,301,0,0,24159
100,80,3,QuickSort,2734,1033,499,151037
100,80,3,InsertionSort,4254,1418,0,129488
100,80,3,BubbleSort,14246,4485,1319,444542
100,80,3,MergeSort,1344,502,0,104608
100,80,4,CountingSort,301,0,0,17059
100,80,4,QuickSort,2421,915,437,132268
100,80,4,InsertionSort,4221,1407,0,142638
100,80,4,BubbleSort,14010,4389,1308,374803
100,80,4,MergeSort,1344,516,0,79099
100,90,1,CountingSort,301,0,0,17150
100,90,1,QuickSort,2704,1018,496,183146
100,90,1,InsertionSort,6936,2310,0,295685
100,90,1,BubbleSort,18646,4895,2214,364173
100,90,1,MergeSort,1344,545,0,79668
100,90,2,CountingSort,301,0,0,22089
100,90,2,QuickSort,3097,1213,561,181577
100,90,2,InsertionSort,5522,1838,0,160387
100,90,2,BubbleSort,16566,4797,1743,351414
100,90,2,MergeSort,1344,512,0,79709
100,90,3,CountingSort,301,0,0,17430
100,90,3,QuickSort,2998,1135,553,186467
100,90,3,InsertionSort,6600,2200,0,183667
100,90,3,BubbleSort,18064,4830,2101,377623
100,90,3,MergeSort,1344,519,0,78909
100,90,4,CountingSort,301,0,0,16980
100,90,4,QuickSort,2736,1065,488,167567
100,90,4,InsertionSort,6273,2091,0,178837
100,90,4,BubbleSort,17758,4895,1992,428622
100,90,4,MergeSort,1344,541,0,84329
100,100,1,CountingSort,301,0,0,17400
100,100,1,QuickSort,2544,987,450,183167
100,100,1,InsertionSort,7735,2577,0,246935
100,100,1,BubbleSort,19820,4950,2480,489811
100,100,1,MergeSort,1344,538,0,82039
100,100,2,CountingSort,301,0,0,17500
100,100,2,QuickSort,2272,901,392,132948
100,100,2,InsertionSort,7301,2431,0,212646
100,100,2,BubbleSort,19224,4940,2336,372924
100,100,2,MergeSort,1344,541,0,79598
100,100,3,CountingSort,301,0,0,17670
100,100,3,QuickSort,2273,845,410,141418
100,100,3,InsertionSort,6927,2305,0,212096
100,100,3,BubbleSort,18406,4779,2212,414212
100,100,3,MergeSort,1344,556,0,87449
100,100,4,CountingSort,301,0,0,22579
100,100,4,QuickSort,2689,1024,492,146667
100,100,4,InsertionSort,7666,2554,0,220226
100,100,4,BubbleSort,19698,4935,2457,377433
100,100,4,MergeSort,1344,537,0,79828
