taille,desordre,typeDesordre,algo,accesses,comparisons,swaps,timeNano
50000,100,2,BubbleSort,4758904880,1249951564,564750438,2814646044
50000,100,2,MergeSort,1568928,717759,0,12247152
50000,100,3,CountingSort,150001,0,0,3061977
50000,100,3,QuickSort,2935026,1356999,492626,16353608
50000,100,3,InsertionSort,1682926054,560975350,0,411912646
50000,100,3,BubbleSort,4743504340,1249901464,560925353,2847475154
50000,100,3,MergeSort,1568928,718265,0,12308935
50000,100,4,CountingSort,150001,0,0,3033167
50000,100,4,QuickSort,3011898,1397631,504739,17527548
50000,100,4,InsertionSort,1697932197,565977397,0,504334467
50000,100,4,BubbleSort,4763609652,1249950024,565927401,2369877634
50000,100,4,MergeSort,1568928,718098,0,12248198
