taille;desordre;typeDesordre;algo;acces;comparaisons;echanges;temps
100000;0;2;CountingSort;300001;0;0;564991
100000;0;2;CountingSort;300001;0;0;557321
100000;0;2;CountingSort;300001;0;0;574951
100000;0;2;CountingSort;300001;0;0;558080
100000;0;2;CountingSort;300001;0;0;573971
100000;0;2;CountingSort;300001;0;0;574041
100000;0;2;CountingSort;300001;0;0;558830
100000;0;2;CountingSort;300001;0;0;575281
100000;0;2;CountingSort;300001;0;0;631991
100000;0;2;CountingSort;300001;0;0;565881
100000;0;2;CountingSort;300001;0;0;561821
100000;0;2;CountingSort;300001;0;0;566040
100000;0;2;CountingSort;300001;0;0;453410
100000;0;2;CountingSort;300001;0;0;421880
100000;0;2;CountingSort;300001;0;0;419521
100000;0;2;CountingSort;300001;0;0;418451
100000;0;2;CountingSort;300001;0;0;415461
100000;0;2;CountingSort;300001;0;0;412090
100000;0;2;CountingSort;300001;0;0;339681
100000;0;2;CountingSort;300001;0;0;407040
100000;0;2;CountingSort;300001;0;0;411621
100000;0;2;CountingSort;300001;0;0;339010
100000;0;2;CountingSort;300001;0;0;420050
100000;0;2;CountingSort;300001;0;0;410410
100000;0;2;CountingSort;300001;0;0;431681
100000;0;2;CountingSort;300001;0;0;412500
100000;0;2;CountingSort;300001;0;0;410160
100000;0;2;CountingSort;300001;0;0;412360
100000;0;2;CountingSort;300001;0;0;418310
100000;0;2;CountingSort;300001;0;0;410331
100000;0;2;CountingSort;300001;0;0;366301
100000;0;2;CountingSort;300001;0;0;413570
100000;0;2;CountingSort;300001;0;0;429091
100000;0;2;CountingSort;300001;0;0;414330
100000;0;2;CountingSort;300001;0;0;420681
100000;0;2;CountingSort;300001;0;0;417340
100000;0;2;CountingSort;300001;0;0;417651
100000;0;2;CountingSort;300001;0;0;332970
100000;0;2;CountingSort;300001;0;0;406891
100000;0;2;CountingSort;300001;0;0;421580
100000;0;2;CountingSort;300001;0;0;410450
100000;0;2;CountingSort;300001;0;0;417350
100000;0;2;CountingSort;300001;0;0;414851
100000;0;2;CountingSort;300001;0;0;409270
100000;0;2;CountingSort;300001;0;0;411430
100000;0;2;CountingSort;300001;0;0;424601
100000;0;2;CountingSort;300001;0;0;432881
100000;0;2;CountingSort;300001;0;0;417141
100000;0;2;CountingSort;300001;0;0;410850
100000;0;2;CountingSort;300001;0;0;387180
100000;0;2;CountingSort;300001;0;0;2578403
100000;0;2;CountingSort;300001;0;0;2527034
100000;0;2;CountingSort;300001;0;0;2946304
100000;0;2;CountingSort;300001;0;0;3084064
100000;0;2;CountingSort;300001;0;0;2678634
100000;0;2;CountingSort;300001;0;0;413161
100000;0;2;CountingSort;300001;0;0;566271
100000;0;2;CountingSort;300001;0;0;414270
100000;0;2;CountingSort;300001;0;0;429490
100000;0;2;CountingSort;300001;0;0;428121
100000;0;2;CountingSort;300001;0;0;428101
100000;0;2;CountingSort;300001;0;0;448190
100000;0;2;CountingSort;300001;0;0;415061
100000;0;2;CountingSort;300001;0;0;411360
100000;0;2;CountingSort;300001;0;0;412451
100000;0;2;CountingSort;300001;0;0;413590
100000;0;2;CountingSort;300001;0;0;412360
100000;0;2;CountingSort;300001;0;0;418180
100000;0;2;CountingSort;300001;0;0;428891
100000;0;2;CountingSort;300001;0;0;427020
100000;0;2;CountingSort;300001;0;0;419610
100000;0;2;CountingSort;300001;0;0;421790
100000;0;2;CountingSort;300001;0;0;406790
100000;0;2;CountingSort;300001;0;0;409720
100000;0;2;CountingSort;300001;0;0;416581
100000;0;2;CountingSort;300001;0;0;430981
100000;0;2;CountingSort;300001;0;0;411230
100000;0;2;CountingSort;300001;0;0;414940
100000;0;2;CountingSort;300001;0;0;412351
100000;0;2;CountingSort;300001;0;0;420480
100000;0;2;CountingSort;300001;0;0;409950
100000;0;2;CountingSort;300001;0;0;412291
