taille;desordre;typeDesordre;algo;acces;comparaisons;echanges;temps
100000;0;3;QuickSort;6361018;2867284;1098063;3997035
100000;0;3;QuickSort;6418376;2988584;1076542;4810547
100000;0;3;QuickSort;7280032;3257746;1274180;4231356
100000;0;3;QuickSort;6465744;2912319;1117865;4943107
100000;0;3;QuickSort;6475918;2958868;1105619;5000806
100000;0;3;QuickSort;6590133;2988165;1133990;5021726
100000;0;3;QuickSort;7019177;3138422;1226945;5008266
100000;0;3;QuickSort;6472524;2977695;1098208;4197266
100000;0;3;QuickSort;7011166;3164482;1215710;5194306
100000;0;3;QuickSort;6560666;3015671;1115110;4445796
100000;0;3;QuickSort;6584596;3014416;1123355;5086516
100000;0;3;QuickSort;6357689;2900042;1085900;4397396
100000;0;3;QuickSort;6544647;2977389;1122417;4993677
100000;0;3;QuickSort;6613680;3030708;1127747;5075286
100000;0;3;QuickSort;6539946;3055749;1094670;4324895
100000;0;3;QuickSort;6651594;3057780;1131217;4356946
100000;0;3;QuickSort;6234824;2844494;1063425;4868927
100000;0;3;QuickSort;7102435;3197977;1234777;5412238
100000;0;3;QuickSort;6550611;3092574;1085962;4964457
100000;0;3;QuickSort;6682811;3021422;1153841;4139206
100000;0;3;QuickSort;6464512;2985454;1092937;5095127
100000;0;3;QuickSort;6617825;3030896;1128999;5097317
100000;0;3;QuickSort;6564115;2964847;1133108;4529846
100000;0;3;QuickSort;6635510;2976338;1153008;4024885
100000;0;3;QuickSort;7418689;3310399;1302739;4307386
100000;0;3;QuickSort;6230383;2830948;1066515;3956805
100000;0;3;QuickSort;7084909;3217918;1222400;5191617
100000;0;3;QuickSort;6946390;3080596;1221911;4102996
100000;0;3;QuickSort;6564712;3086416;1092723;4336596
100000;0;3;QuickSort;6497360;2944967;1117446;5012846
100000;0;3;QuickSort;6834928;3081070;1184613;4812146
100000;0;3;QuickSort;6426540;2948073;1092884;5019296
100000;0;3;QuickSort;6032394;2801562;1010248;4402226
100000;0;3;QuickSort;6221339;2874158;1049017;4795376
100000;0;3;QuickSort;6603063;3010983;1130780;4704147
100000;0;3;QuickSort;6592912;3031996;1120336;4197846
100000;0;3;QuickSort;6631608;2997399;1144810;4774006
100000;0;3;QuickSort;6790511;3036170;1184835;5210597
100000;0;3;QuickSort;7109081;3329072;1193295;6105908
100000;0;3;QuickSort;6375150;2910552;1088219;5035617
100000;0;3;QuickSort;6806773;3042628;1188069;5094037
100000;0;3;QuickSort;6754074;3048876;1168420;4239806
100000;0;3;QuickSort;6337790;2882486;1085133;3917545
100000;0;3;QuickSort;6716913;3013809;1167710;5034607
100000;0;3;QuickSort;6445331;2938811;1102245;4355255
100000;0;4;QuickSort;6754642;3005074;1183128;25201883
100000;0;4;QuickSort;6396543;2907144;1096392;10015843
100000;0;4;QuickSort;6839928;3046116;1197927;6643769
100000;0;4;QuickSort;6649272;3022953;1142051;4250125
100000;0;4;QuickSort;6585133;3088624;1098813;5114667
100000;0;4;QuickSort;6806594;3077960;1176281;5008597
100000;0;4;QuickSort;6641074;3109789;1110469;5186457
100000;0;4;QuickSort;6624840;3018231;1135543;5211617
100000;0;4;QuickSort;6458321;2914457;1114623;4944766
100000;0;4;QuickSort;6446679;2944212;1100765;5842268
100000;0;4;QuickSort;6982569;3185550;1199115;5160167
100000;0;4;QuickSort;7155589;3167830;1262471;4991386
100000;0;4;QuickSort;6636624;2990187;1148795;5024847
100000;0;4;QuickSort;6767560;3068761;1166185;5212837
100000;0;4;QuickSort;6296698;2908240;1062917;5074826
100000;0;4;QuickSort;6677790;3037836;1146584;5337237
100000;0;4;QuickSort;6304628;2903372;1066982;5194617
100000;0;4;QuickSort;6708207;3045387;1154268;4797796
100000;0;4;QuickSort;6333615;2927421;1068731;5041836
100000;0;4;QuickSort;6463511;2921432;1113953;5015357
100000;0;4;QuickSort;6855315;3116001;1179736;4893196
100000;0;4;QuickSort;6788850;3067089;1173814;4438906
100000;0;4;QuickSort;6936707;3144116;1197480;4872297
100000;0;4;QuickSort;7084778;3216773;1222731;4552215
100000;0;4;QuickSort;6525449;2960816;1121723;5218686
100000;0;4;QuickSort;6804463;3070849;1177856;4438496
100000;0;4;QuickSort;6972294;3170031;1200667;4626276
100000;0;4;QuickSort;6519940;2951929;1122694;4432605
100000;0;4;QuickSort;6636127;2982859;1151045;4622666
100000;0;4;QuickSort;6479067;2979777;1099732;4595406
100000;0;4;QuickSort;6261286;2852086;1069707;5957878
100000;0;4;QuickSort;6446703;3006552;1080096;4792536
100000;0;4;QuickSort;6620498;2964431;1151983;4805607
100000;0;4;QuickSort;6944564;3152780;1197250;5124086
100000;0;4;QuickSort;6997234;3111070;1228774;4451136
100000;0;4;QuickSort;6409364;2976620;1077553;4954667
100000;0;4;QuickSort;6305518;2863663;1080649;4215895
100000;0;4;QuickSort;6474050;2919902;1118021;4866616
100000;0;4;QuickSort;6454324;2964916;1096451;5007147
100000;0;4;QuickSort;7109033;3213011;1232084;5054777
100000;0;4;QuickSort;6343833;2899836;1081290;4849836
100000;0;4;QuickSort;7164222;3277212;1228977;4845716
100000;0;4;QuickSort;6550014;2946852;1134515;4819126
100000;0;4;QuickSort;6605540;3088913;1105482;4115505
100000;0;4;QuickSort;6679596;2989788;1163260;4969357
100000;0;4;QuickSort;6621057;3028641;1130927;4017245
100000;0;4;QuickSort;6613694;3040586;1124311;4006186
100000;0;4;QuickSort;6803096;3075011;1175960;4027596
100000;0;4;QuickSort;6615470;3006059;1136361;5286787
100000;0;4;QuickSort;6538416;2987124;1117040;5133977
100000;0;4;QuickSort;6570774;3008775;1120568;5156096
100000;0;4;QuickSort;6492453;3008274;1094660;4663846
100000;0;4;QuickSort;6206751;2895096;1037199;4206385
100000;0;4;QuickSort;6554539;3017296;1112433;4432756
